arm,init,seed,budget,cv_mse,r2,r2_0,heuristic_r2,seconds
opt-gd,hot,3,250,0.005188,0.863511,0.858451,0.858451,3.84
opt-gd,hot,3,500,0.004467,0.870432,0.858451,0.858451,7.43
opt-gd,hot,3,1000,0.003951,0.874746,0.858451,0.858451,14.74
opt-gd,hot,3,2000,0.003308,0.874222,0.858451,0.858451,29.91
opt-gd,hot,4,125,0.007497,0.755459,0.755459,0.755459,1.81
opt-gd,hot,4,250,0.007497,0.755459,0.755459,0.755459,3.70
opt-gd,hot,4,500,0.007487,0.755672,0.755459,0.755459,7.55
opt-gd,hot,4,1000,0.007482,0.755771,0.755459,0.755459,15.02
opt-gd,hot,4,2000,0.007480,0.755804,0.755459,0.755459,30.92
opt-gd,hot,5,125,0.006414,0.842144,0.842144,0.842144,1.96
opt-gd,hot,5,250,0.005759,0.839843,0.842144,0.842144,3.99
opt-gd,hot,5,500,0.004903,0.849002,0.842144,0.842144,8.74
opt-gd,hot,5,1000,0.004159,0.863562,0.842144,0.842144,16.99
opt-gd,hot,5,2000,0.003918,0.870119,0.842144,0.842144,32.62
opt-gd,hot,6,125,0.006464,0.862466,0.862466,0.862466,1.97
opt-gd,hot,6,250,0.005936,0.874476,0.862466,0.862466,3.82
opt-gd,hot,6,500,0.004970,0.900170,0.862466,0.862466,7.69
opt-gd,hot,6,1000,0.004263,0.904891,0.862466,0.862466,15.73
opt-gd,hot,6,2000,0.003618,0.912079,0.862466,0.862466,32.35
opt-gd,hot,7,125,0.006181,0.870453,0.870453,0.870453,1.83
opt-gd,hot,7,250,0.005445,0.869526,0.870453,0.870453,3.65
opt-gd,hot,7,500,0.004388,0.827639,0.870453,0.870453,7.51
opt-gd,hot,7,1000,0.003807,0.880328,0.870453,0.870453,15.36
opt-gd,hot,7,2000,0.003501,0.878555,0.870453,0.870453,30.71
opt-gd,hot,8,125,0.006707,0.872438,0.872438,0.872438,2.13
opt-gd,hot,8,250,0.006025,0.872439,0.872438,0.872438,4.14
opt-gd,hot,8,500,0.004858,0.873071,0.872438,0.872438,8.83
opt-gd,hot,8,1000,0.003999,0.878451,0.872438,0.872438,16.74
opt-gd,hot,8,2000,0.003608,0.879180,0.872438,0.872438,32.63
opt-gd,hot,9,125,0.006677,0.849755,0.849755,0.849755,2.02
opt-gd,hot,9,250,0.006677,0.849755,0.849755,0.849755,4.03
opt-gd,hot,9,500,0.006489,0.855805,0.849755,0.849755,8.05
opt-gd,hot,9,1000,0.006395,0.791546,0.849755,0.849755,15.70
opt-gd,hot,9,2000,0.006370,0.792372,0.849755,0.849755,30.90
none,cold,0,125,0.006495,0.862517,0.862517,0.858037,0.01
none,cold,0,250,0.006495,0.862517,0.862517,0.858037,0.01
none,cold,0,500,0.006495,0.862517,0.862517,0.858037,0.01
none,cold,0,1000,0.006495,0.862517,0.862517,0.858037,0.01
none,cold,0,2000,0.006495,0.862517,0.862517,0.858037,0.01
none,cold,1,125,0.006025,0.819187,0.819187,0.832372,0.01
none,cold,1,250,0.006025,0.819187,0.819187,0.832372,0.01
none,cold,1,500,0.006025,0.819187,0.819187,0.832372,0.01
none,cold,1,1000,0.006025,0.819187,0.819187,0.832372,0.01
none,cold,1,2000,0.006025,0.819187,0.819187,0.832372,0.01
none,cold,2,125,0.006439,0.835648,0.835648,0.808888,0.03
none,cold,2,250,0.006439,0.835648,0.835648,0.808888,0.03
none,cold,2,500,0.006439,0.835648,0.835648,0.808888,0.03
none,cold,2,1000,0.006439,0.835648,0.835648,0.808888,0.03
none,cold,2,2000,0.006439,0.835648,0.835648,0.808888,0.03
none,cold,3,125,0.006382,0.867659,0.867659,0.858451,0.01
none,cold,3,250,0.006382,0.867659,0.867659,0.858451,0.01
none,cold,3,500,0.006382,0.867659,0.867659,0.858451,0.01
none,cold,3,1000,0.006382,0.867659,0.867659,0.858451,0.01
none,cold,3,2000,0.006382,0.867659,0.867659,0.858451,0.01
none,cold,4,125,0.006222,0.845693,0.845693,0.755459,0.02
none,cold,4,250,0.006222,0.845693,0.845693,0.755459,0.02
none,cold,4,500,0.006222,0.845693,0.845693,0.755459,0.02
none,cold,4,1000,0.006222,0.845693,0.845693,0.755459,0.02
none,cold,4,2000,0.006222,0.845693,0.845693,0.755459,0.02
none,cold,5,125,0.006533,0.811983,0.811983,0.842144,0.02
none,cold,5,250,0.006533,0.811983,0.811983,0.842144,0.02
none,cold,5,500,0.006533,0.811983,0.811983,0.842144,0.02
none,cold,5,1000,0.006533,0.811983,0.811983,0.842144,0.02
none,cold,5,2000,0.006533,0.811983,0.811983,0.842144,0.02
none,cold,6,125,0.005782,0.890228,0.890228,0.862466,0.01
none,cold,6,250,0.005782,0.890228,0.890228,0.862466,0.01
none,cold,6,500,0.005782,0.890228,0.890228,0.862466,0.01
none,cold,6,1000,0.005782,0.890228,0.890228,0.862466,0.01
none,cold,6,2000,0.005782,0.890228,0.890228,0.862466,0.01
none,cold,7,125,0.005357,0.846885,0.846885,0.870453,0.01
none,cold,7,250,0.005357,0.846885,0.846885,0.870453,0.01
none,cold,7,500,0.005357,0.846885,0.846885,0.870453,0.01
none,cold,7,1000,0.005357,0.846885,0.846885,0.870453,0.01
none,cold,7,2000,0.005357,0.846885,0.846885,0.870453,0.01
none,cold,8,125,0.006406,0.871015,0.871015,0.872438,0.02
none,cold,8,250,0.006406,0.871015,0.871015,0.872438,0.02
none,cold,8,500,0.006406,0.871015,0.871015,0.872438,0.02
none,cold,8,1000,0.006406,0.871015,0.871015,0.872438,0.02
none,cold,8,2000,0.006406,0.871015,0.871015,0.872438,0.02
none,cold,9,125,0.006225,0.859335,0.859335,0.849755,0.01
none,cold,9,250,0.006225,0.859335,0.859335,0.849755,0.01
none,cold,9,500,0.006225,0.859335,0.859335,0.849755,0.01
none,cold,9,1000,0.006225,0.859335,0.859335,0.849755,0.01
none,cold,9,2000,0.006225,0.859335,0.859335,0.849755,0.01
scipy-lbfgsb,cold,0,125,0.006495,0.862525,0.862517,0.858037,1.97
scipy-lbfgsb,cold,0,250,0.006471,0.863201,0.862517,0.858037,3.96
scipy-lbfgsb,cold,0,500,0.006331,0.866444,0.862517,0.858037,8.38
scipy-lbfgsb,cold,0,1000,0.005435,0.864468,0.862517,0.858037,15.78
scipy-lbfgsb,cold,0,2000,0.004882,0.887299,0.862517,0.858037,31.38
scipy-lbfgsb,cold,1,125,0.006024,0.819191,0.819187,0.832372,1.95
scipy-lbfgsb,cold,1,250,0.006023,0.819268,0.819187,0.832372,4.09
scipy-lbfgsb,cold,1,500,0.005811,0.822720,0.819187,0.832372,8.02
scipy-lbfgsb,cold,1,1000,0.005421,0.825769,0.819187,0.832372,15.79
scipy-lbfgsb,cold,1,2000,0.005261,0.824256,0.819187,0.832372,32.17
scipy-lbfgsb,cold,2,125,0.006439,0.835651,0.835648,0.808888,1.85
scipy-lbfgsb,cold,2,250,0.006416,0.836137,0.835648,0.808888,3.71
scipy-lbfgsb,cold,2,500,0.005684,0.858112,0.835648,0.808888,7.39
scipy-lbfgsb,cold,2,1000,0.005633,0.859240,0.835648,0.808888,15.53
scipy-lbfgsb,cold,2,2000,0.005465,0.859064,0.835648,0.808888,30.81
scipy-lbfgsb,cold,3,125,0.006381,0.867656,0.867659,0.858451,1.89
scipy-lbfgsb,cold,3,250,0.006282,0.866179,0.867659,0.858451,3.73
scipy-lbfgsb,cold,3,500,0.005851,0.874736,0.867659,0.858451,7.49
scipy-lbfgsb,cold,3,1000,0.005535,0.879077,0.867659,0.858451,14.86
scipy-lbfgsb,cold,3,2000,0.005183,0.879349,0.867659,0.858451,30.24
scipy-lbfgsb,cold,4,125,0.006222,0.845700,0.845693,0.755459,1.97
scipy-lbfgsb,cold,4,250,0.006188,0.846329,0.845693,0.755459,3.74
scipy-lbfgsb,cold,4,500,0.005181,0.858074,0.845693,0.755459,7.64
scipy-lbfgsb,cold,4,1000,0.004859,0.859974,0.845693,0.755459,15.44
scipy-lbfgsb,cold,4,2000,0.004494,0.881271,0.845693,0.755459,30.06
scipy-lbfgsb,cold,5,125,0.006533,0.811986,0.811983,0.842144,1.85
scipy-lbfgsb,cold,5,250,0.006525,0.811974,0.811983,0.842144,3.70
scipy-lbfgsb,cold,5,500,0.006477,0.811955,0.811983,0.842144,7.28
scipy-lbfgsb,cold,5,1000,0.006030,0.822699,0.811983,0.842144,14.12
scipy-lbfgsb,cold,5,2000,0.005252,0.852007,0.811983,0.842144,28.74
scipy-lbfgsb,cold,6,125,0.005782,0.890229,0.890228,0.862466,1.79
scipy-lbfgsb,cold,6,250,0.005768,0.890385,0.890228,0.862466,3.50
scipy-lbfgsb,cold,6,500,0.005700,0.891542,0.890228,0.862466,6.89
scipy-lbfgsb,cold,6,1000,0.005599,0.896042,0.890228,0.862466,13.68
scipy-lbfgsb,cold,6,2000,0.005445,0.897749,0.890228,0.862466,27.83
scipy-lbfgsb,cold,7,125,0.005357,0.846882,0.846885,0.870453,1.68
scipy-lbfgsb,cold,7,250,0.005323,0.849114,0.846885,0.870453,3.34
scipy-lbfgsb,cold,7,500,0.005198,0.853452,0.846885,0.870453,6.69
scipy-lbfgsb,cold,7,1000,0.004827,0.856555,0.846885,0.870453,13.73
scipy-lbfgsb,cold,7,2000,0.004558,0.855521,0.846885,0.870453,28.14
scipy-lbfgsb,cold,8,125,0.006406,0.871028,0.871015,0.872438,1.73
scipy-lbfgsb,cold,8,250,0.006394,0.871240,0.871015,0.872438,3.49
scipy-lbfgsb,cold,8,500,0.006370,0.871699,0.871015,0.872438,6.83
scipy-lbfgsb,cold,8,1000,0.006213,0.873247,0.871015,0.872438,13.71
scipy-lbfgsb,cold,8,2000,0.005633,0.881142,0.871015,0.872438,27.80
scipy-lbfgsb,cold,9,125,0.006224,0.859337,0.859335,0.849755,1.63
scipy-lbfgsb,cold,9,250,0.006214,0.859400,0.859335,0.849755,3.29
scipy-lbfgsb,cold,9,500,0.005876,0.861095,0.859335,0.849755,6.61
scipy-lbfgsb,cold,9,1000,0.005550,0.867878,0.859335,0.849755,13.34
scipy-lbfgsb,cold,9,2000,0.005365,0.869661,0.859335,0.849755,27.04
scipy-powell,cold,0,125,0.006494,0.862570,0.862517,0.858037,1.76
scipy-powell,cold,0,250,0.006462,0.862833,0.862517,0.858037,3.65
scipy-powell,cold,0,500,0.006116,0.868770,0.862517,0.858037,7.03
scipy-powell,cold,0,1000,0.005273,0.877441,0.862517,0.858037,14.21
scipy-powell,cold,0,2000,0.004664,0.888066,0.862517,0.858037,28.66
scipy-powell,cold,1,125,0.005954,0.831942,0.819187,0.832372,1.79
scipy-powell,cold,1,250,0.005662,0.820891,0.819187,0.832372,3.49
scipy-powell,cold,1,500,0.005621,0.822668,0.819187,0.832372,6.78
scipy-powell,cold,1,1000,0.005586,0.825062,0.819187,0.832372,13.81
scipy-powell,cold,1,2000,0.005130,0.843005,0.819187,0.832372,29.08
scipy-powell,cold,2,125,0.006379,0.834215,0.835648,0.808888,2.03
scipy-powell,cold,2,250,0.006308,0.832600,0.835648,0.808888,3.90
scipy-powell,cold,2,500,0.006095,0.832120,0.835648,0.808888,7.78
scipy-powell,cold,2,1000,0.005438,0.826557,0.835648,0.808888,15.62
scipy-powell,cold,2,2000,0.005166,0.833335,0.835648,0.808888,32.02
scipy-powell,cold,3,125,0.006356,0.868118,0.867659,0.858451,1.97
scipy-powell,cold,3,250,0.005975,0.879787,0.867659,0.858451,3.90
scipy-powell,cold,3,500,0.005956,0.880260,0.867659,0.858451,7.80
scipy-powell,cold,3,1000,0.005573,0.880645,0.867659,0.858451,15.48
scipy-powell,cold,3,2000,0.005024,0.889429,0.867659,0.858451,30.31
scipy-powell,cold,4,125,0.006208,0.846119,0.845693,0.755459,1.87
scipy-powell,cold,4,250,0.006100,0.849395,0.845693,0.755459,3.69
scipy-powell,cold,4,500,0.006009,0.849895,0.845693,0.755459,7.47
scipy-powell,cold,4,1000,0.005226,0.856163,0.845693,0.755459,14.92
scipy-powell,cold,4,2000,0.004764,0.886463,0.845693,0.755459,30.61
scipy-powell,cold,5,125,0.006305,0.808393,0.811983,0.842144,2.02
scipy-powell,cold,5,250,0.006304,0.808395,0.811983,0.842144,3.91
scipy-powell,cold,5,500,0.006216,0.806013,0.811983,0.842144,7.65
scipy-powell,cold,5,1000,0.005338,0.821601,0.811983,0.842144,15.39
scipy-powell,cold,5,2000,0.005100,0.818456,0.811983,0.842144,30.88
scipy-powell,cold,6,125,0.005776,0.890266,0.890228,0.862466,1.87
scipy-powell,cold,6,250,0.005683,0.890602,0.890228,0.862466,3.71
scipy-powell,cold,6,500,0.005654,0.888891,0.890228,0.862466,7.42
scipy-powell,cold,6,1000,0.005378,0.890683,0.890228,0.862466,15.03
scipy-powell,cold,6,2000,0.005325,0.894000,0.890228,0.862466,30.18
scipy-powell,cold,7,125,0.005301,0.847705,0.846885,0.870453,1.87
scipy-powell,cold,7,250,0.005287,0.846982,0.846885,0.870453,3.75
scipy-powell,cold,7,500,0.005251,0.845958,0.846885,0.870453,7.59
scipy-powell,cold,7,1000,0.005025,0.839210,0.846885,0.870453,14.77
scipy-powell,cold,7,2000,0.004525,0.853920,0.846885,0.870453,29.92
scipy-powell,cold,8,125,0.006151,0.878468,0.871015,0.872438,1.97
scipy-powell,cold,8,250,0.006127,0.878673,0.871015,0.872438,3.88
scipy-powell,cold,8,500,0.005818,0.886597,0.871015,0.872438,7.64
scipy-powell,cold,8,1000,0.005460,0.889754,0.871015,0.872438,15.03
scipy-powell,cold,8,2000,0.004800,0.896847,0.871015,0.872438,30.72
scipy-powell,cold,9,125,0.006174,0.860078,0.859335,0.849755,2.02
scipy-powell,cold,9,250,0.005928,0.862880,0.859335,0.849755,3.97
scipy-powell,cold,9,500,0.005388,0.847123,0.859335,0.849755,7.88
scipy-powell,cold,9,1000,0.005110,0.845034,0.859335,0.849755,15.87
scipy-powell,cold,9,2000,0.004646,0.858559,0.859335,0.849755,31.56
scipy-de,cold,0,125,0.005670,0.853767,0.862517,0.858037,2.07
scipy-de,cold,0,250,0.005477,0.886151,0.862517,0.858037,4.02
scipy-de,cold,0,500,0.005477,0.886151,0.862517,0.858037,8.24
scipy-de,cold,0,1000,0.005230,0.877035,0.862517,0.858037,16.67
scipy-de,cold,0,2000,0.005230,0.877035,0.862517,0.858037,33.16
scipy-de,cold,1,125,0.005215,0.846285,0.819187,0.832372,2.05
scipy-de,cold,1,250,0.005161,0.851759,0.819187,0.832372,4.05
scipy-de,cold,1,500,0.005123,0.816258,0.819187,0.832372,7.97
scipy-de,cold,1,1000,0.005048,0.822236,0.819187,0.832372,16.04
scipy-de,cold,1,2000,0.005048,0.822236,0.819187,0.832372,32.15
scipy-de,cold,2,125,0.005626,0.864219,0.835648,0.808888,2.07
scipy-de,cold,2,250,0.005466,0.875261,0.835648,0.808888,4.20
scipy-de,cold,2,500,0.005385,0.841586,0.835648,0.808888,8.19
scipy-de,cold,2,1000,0.005385,0.841586,0.835648,0.808888,16.11
scipy-de,cold,2,2000,0.005282,0.836899,0.835648,0.808888,32.57
scipy-de,cold,3,125,0.005457,0.876438,0.867659,0.858451,2.22
scipy-de,cold,3,250,0.005442,0.877341,0.867659,0.858451,4.30
scipy-de,cold,3,500,0.005391,0.872665,0.867659,0.858451,8.22
scipy-de,cold,3,1000,0.005099,0.880631,0.867659,0.858451,15.88
scipy-de,cold,3,2000,0.005099,0.880631,0.867659,0.858451,36.03
scipy-de,cold,4,125,0.005243,0.872724,0.845693,0.755459,2.20
scipy-de,cold,4,250,0.005243,0.872724,0.845693,0.755459,4.20
scipy-de,cold,4,500,0.005243,0.872724,0.845693,0.755459,8.40
scipy-de,cold,4,1000,0.005243,0.872724,0.845693,0.755459,17.33
scipy-de,cold,4,2000,0.005243,0.872724,0.845693,0.755459,34.26
scipy-de,cold,5,125,0.005332,0.794828,0.811983,0.842144,2.00
scipy-de,cold,5,250,0.005332,0.794828,0.811983,0.842144,4.00
scipy-de,cold,5,500,0.005332,0.794828,0.811983,0.842144,8.05
scipy-de,cold,5,1000,0.005332,0.794828,0.811983,0.842144,16.24
scipy-de,cold,5,2000,0.005319,0.850750,0.811983,0.842144,32.44
scipy-de,cold,6,125,0.005652,0.881992,0.890228,0.862466,2.02
scipy-de,cold,6,250,0.005603,0.877053,0.890228,0.862466,4.03
scipy-de,cold,6,500,0.005428,0.874045,0.890228,0.862466,8.14
scipy-de,cold,6,1000,0.005365,0.880862,0.890228,0.862466,16.30
scipy-de,cold,6,2000,0.005365,0.880862,0.890228,0.862466,33.04
scipy-de,cold,7,125,0.005357,0.846885,0.846885,0.870453,2.20
scipy-de,cold,7,250,0.005357,0.846885,0.846885,0.870453,4.38
scipy-de,cold,7,500,0.005339,0.865627,0.846885,0.870453,8.32
scipy-de,cold,7,1000,0.005339,0.865627,0.846885,0.870453,16.58
scipy-de,cold,7,2000,0.005169,0.843675,0.846885,0.870453,32.54
scipy-de,cold,8,125,0.005587,0.873592,0.871015,0.872438,2.21
scipy-de,cold,8,250,0.005380,0.891178,0.871015,0.872438,4.34
scipy-de,cold,8,500,0.005380,0.891178,0.871015,0.872438,8.47
scipy-de,cold,8,1000,0.005380,0.891178,0.871015,0.872438,16.95
scipy-de,cold,8,2000,0.005380,0.891178,0.871015,0.872438,33.09
scipy-de,cold,9,125,0.005439,0.859749,0.859335,0.849755,1.96
scipy-de,cold,9,250,0.005439,0.859749,0.859335,0.849755,3.99
scipy-de,cold,9,500,0.005439,0.859749,0.859335,0.849755,8.01
scipy-de,cold,9,1000,0.005439,0.859749,0.859335,0.849755,16.55
scipy-de,cold,9,2000,0.005395,0.869648,0.859335,0.849755,32.49
opt-ga,cold,0,125,0.005456,0.862911,0.862517,0.858037,1.98
opt-ga,cold,0,250,0.005261,0.867078,0.862517,0.858037,3.93
opt-ga,cold,0,500,0.005171,0.865226,0.862517,0.858037,7.85
opt-ga,cold,0,1000,0.004903,0.875471,0.862517,0.858037,15.71
opt-ga,cold,0,2000,0.004588,0.879690,0.862517,0.858037,30.33
opt-ga,cold,1,125,0.005226,0.834826,0.819187,0.832372,1.72
opt-ga,cold,1,250,0.005018,0.839461,0.819187,0.832372,3.62
opt-ga,cold,1,500,0.004999,0.849162,0.819187,0.832372,7.08
opt-ga,cold,1,1000,0.004646,0.858946,0.819187,0.832372,14.22
opt-ga,cold,1,2000,0.004353,0.866400,0.819187,0.832372,30.07
opt-ga,cold,2,125,0.005513,0.830399,0.835648,0.808888,1.82
opt-ga,cold,2,250,0.005246,0.853993,0.835648,0.808888,3.69
opt-ga,cold,2,500,0.005089,0.838760,0.835648,0.808888,7.38
opt-ga,cold,2,1000,0.004845,0.826530,0.835648,0.808888,14.47
opt-ga,cold,2,2000,0.004427,0.819019,0.835648,0.808888,28.04
opt-ga,cold,3,125,0.005496,0.879458,0.867659,0.858451,1.66
opt-ga,cold,3,250,0.005469,0.879730,0.867659,0.858451,3.37
opt-ga,cold,3,500,0.005187,0.889477,0.867659,0.858451,6.94
opt-ga,cold,3,1000,0.004898,0.898454,0.867659,0.858451,13.91
opt-ga,cold,3,2000,0.004569,0.895936,0.867659,0.858451,27.67
opt-ga,cold,4,125,0.005363,0.858623,0.845693,0.755459,1.75
opt-ga,cold,4,250,0.005345,0.854259,0.845693,0.755459,3.49
opt-ga,cold,4,500,0.004998,0.848061,0.845693,0.755459,7.07
opt-ga,cold,4,1000,0.004763,0.862797,0.845693,0.755459,14.13
opt-ga,cold,4,2000,0.004487,0.861827,0.845693,0.755459,29.20
opt-ga,cold,5,125,0.005254,0.841626,0.811983,0.842144,1.71
opt-ga,cold,5,250,0.005254,0.841626,0.811983,0.842144,3.41
opt-ga,cold,5,500,0.005165,0.847080,0.811983,0.842144,6.81
opt-ga,cold,5,1000,0.005031,0.845783,0.811983,0.842144,13.82
opt-ga,cold,5,2000,0.004794,0.844243,0.811983,0.842144,27.43
opt-ga,cold,6,125,0.005668,0.875081,0.890228,0.862466,1.64
opt-ga,cold,6,250,0.005484,0.881197,0.890228,0.862466,3.41
opt-ga,cold,6,500,0.005009,0.870801,0.890228,0.862466,6.84
opt-ga,cold,6,1000,0.005009,0.870801,0.890228,0.862466,13.61
opt-ga,cold,6,2000,0.004635,0.887534,0.890228,0.862466,27.56
opt-ga,cold,7,125,0.005357,0.846885,0.846885,0.870453,1.69
opt-ga,cold,7,250,0.005241,0.892653,0.846885,0.870453,3.27
opt-ga,cold,7,500,0.005028,0.847322,0.846885,0.870453,6.56
opt-ga,cold,7,1000,0.004727,0.855674,0.846885,0.870453,13.36
opt-ga,cold,7,2000,0.004366,0.845814,0.846885,0.870453,27.56
opt-ga,cold,8,125,0.005773,0.884506,0.871015,0.872438,1.67
opt-ga,cold,8,250,0.005456,0.882300,0.871015,0.872438,3.37
opt-ga,cold,8,500,0.005358,0.888813,0.871015,0.872438,6.86
opt-ga,cold,8,1000,0.005113,0.894885,0.871015,0.872438,13.60
opt-ga,cold,8,2000,0.004704,0.897744,0.871015,0.872438,27.92
opt-ga,cold,9,125,0.005457,0.865664,0.859335,0.849755,1.72
opt-ga,cold,9,250,0.005239,0.866034,0.859335,0.849755,3.39
opt-ga,cold,9,500,0.005165,0.866944,0.859335,0.849755,7.13
opt-ga,cold,9,1000,0.004911,0.877252,0.859335,0.849755,13.92
opt-ga,cold,9,2000,0.004558,0.888667,0.859335,0.849755,27.58
opt-pso,cold,0,125,0.005496,0.869179,0.862517,0.858037,1.77
opt-pso,cold,0,250,0.005496,0.869179,0.862517,0.858037,3.55
opt-pso,cold,0,500,0.005496,0.869179,0.862517,0.858037,7.10
opt-pso,cold,0,1000,0.005496,0.869179,0.862517,0.858037,14.06
opt-pso,cold,0,2000,0.005442,0.884735,0.862517,0.858037,27.92
opt-pso,cold,1,125,0.005226,0.834826,0.819187,0.832372,1.63
opt-pso,cold,1,250,0.005226,0.834826,0.819187,0.832372,3.24
opt-pso,cold,1,500,0.005226,0.834826,0.819187,0.832372,6.63
opt-pso,cold,1,1000,0.005226,0.834826,0.819187,0.832372,13.42
opt-pso,cold,1,2000,0.005226,0.834826,0.819187,0.832372,26.77
opt-pso,cold,2,125,0.005513,0.830399,0.835648,0.808888,1.97
opt-pso,cold,2,250,0.005513,0.830399,0.835648,0.808888,3.73
opt-pso,cold,2,500,0.005513,0.830399,0.835648,0.808888,7.37
opt-pso,cold,2,1000,0.005412,0.836967,0.835648,0.808888,14.09
opt-pso,cold,2,2000,0.005263,0.867813,0.835648,0.808888,28.19
opt-pso,cold,3,125,0.005418,0.890144,0.867659,0.858451,1.78
opt-pso,cold,3,250,0.005418,0.890144,0.867659,0.858451,3.50
opt-pso,cold,3,500,0.005277,0.883213,0.867659,0.858451,7.00
opt-pso,cold,3,1000,0.005277,0.883213,0.867659,0.858451,14.12
opt-pso,cold,3,2000,0.005277,0.883213,0.867659,0.858451,27.90
opt-pso,cold,4,125,0.005363,0.858623,0.845693,0.755459,1.76
opt-pso,cold,4,250,0.005363,0.858623,0.845693,0.755459,3.55
opt-pso,cold,4,500,0.005363,0.858623,0.845693,0.755459,7.10
opt-pso,cold,4,1000,0.005363,0.858623,0.845693,0.755459,14.10
opt-pso,cold,4,2000,0.005280,0.861291,0.845693,0.755459,28.00
opt-pso,cold,5,125,0.005254,0.841626,0.811983,0.842144,1.78
opt-pso,cold,5,250,0.005254,0.841626,0.811983,0.842144,3.61
opt-pso,cold,5,500,0.005254,0.841626,0.811983,0.842144,7.33
opt-pso,cold,5,1000,0.005254,0.841626,0.811983,0.842144,14.57
opt-pso,cold,5,2000,0.005254,0.841626,0.811983,0.842144,28.61
opt-pso,cold,6,125,0.005469,0.888225,0.890228,0.862466,1.73
opt-pso,cold,6,250,0.005423,0.898895,0.890228,0.862466,3.53
opt-pso,cold,6,500,0.005423,0.898895,0.890228,0.862466,7.00
opt-pso,cold,6,1000,0.005423,0.898895,0.890228,0.862466,13.71
opt-pso,cold,6,2000,0.005423,0.898895,0.890228,0.862466,27.28
opt-pso,cold,7,125,0.005357,0.846885,0.846885,0.870453,1.77
opt-pso,cold,7,250,0.005357,0.846885,0.846885,0.870453,3.46
opt-pso,cold,7,500,0.005357,0.846885,0.846885,0.870453,7.10
opt-pso,cold,7,1000,0.005357,0.846885,0.846885,0.870453,14.19
opt-pso,cold,7,2000,0.005304,0.871756,0.846885,0.870453,28.21
opt-pso,cold,8,125,0.005782,0.880859,0.871015,0.872438,1.77
opt-pso,cold,8,250,0.005782,0.880859,0.871015,0.872438,3.55
opt-pso,cold,8,500,0.005689,0.884212,0.871015,0.872438,6.91
opt-pso,cold,8,1000,0.005571,0.891617,0.871015,0.872438,13.49
opt-pso,cold,8,2000,0.005560,0.885255,0.871015,0.872438,27.15
opt-pso,cold,9,125,0.005457,0.865664,0.859335,0.849755,1.69
opt-pso,cold,9,250,0.005457,0.865664,0.859335,0.849755,3.46
opt-pso,cold,9,500,0.005457,0.865664,0.859335,0.849755,7.10
opt-pso,cold,9,1000,0.005457,0.865664,0.859335,0.849755,14.43
opt-pso,cold,9,2000,0.005213,0.885242,0.859335,0.849755,28.97
opt-aco,cold,0,125,0.005496,0.869179,0.862517,0.858037,1.72
opt-aco,cold,0,250,0.005496,0.869179,0.862517,0.858037,3.53
opt-aco,cold,0,500,0.005386,0.867176,0.862517,0.858037,7.26
opt-aco,cold,0,1000,0.005076,0.888678,0.862517,0.858037,14.65
opt-aco,cold,0,2000,0.004783,0.892745,0.862517,0.858037,29.97
opt-aco,cold,1,125,0.005226,0.834826,0.819187,0.832372,1.78
opt-aco,cold,1,250,0.005219,0.843540,0.819187,0.832372,3.59
opt-aco,cold,1,500,0.005071,0.842408,0.819187,0.832372,7.08
opt-aco,cold,1,1000,0.004901,0.844780,0.819187,0.832372,14.56
opt-aco,cold,1,2000,0.004762,0.847551,0.819187,0.832372,29.08
opt-aco,cold,2,125,0.005513,0.830399,0.835648,0.808888,1.75
opt-aco,cold,2,250,0.005453,0.859651,0.835648,0.808888,3.55
opt-aco,cold,2,500,0.005334,0.858793,0.835648,0.808888,6.99
opt-aco,cold,2,1000,0.005133,0.868922,0.835648,0.808888,13.89
opt-aco,cold,2,2000,0.004833,0.862745,0.835648,0.808888,28.35
opt-aco,cold,3,125,0.005496,0.879458,0.867659,0.858451,1.81
opt-aco,cold,3,250,0.005371,0.888183,0.867659,0.858451,3.74
opt-aco,cold,3,500,0.005315,0.882127,0.867659,0.858451,7.90
opt-aco,cold,3,1000,0.005266,0.899586,0.867659,0.858451,15.69
opt-aco,cold,3,2000,0.004928,0.889744,0.867659,0.858451,30.76
opt-aco,cold,4,125,0.005363,0.858623,0.845693,0.755459,1.82
opt-aco,cold,4,250,0.005363,0.858623,0.845693,0.755459,3.74
opt-aco,cold,4,500,0.005229,0.874419,0.845693,0.755459,7.47
opt-aco,cold,4,1000,0.005163,0.843919,0.845693,0.755459,15.18
opt-aco,cold,4,2000,0.004843,0.870303,0.845693,0.755459,30.58
opt-aco,cold,5,125,0.005254,0.841626,0.811983,0.842144,1.94
opt-aco,cold,5,250,0.005254,0.841626,0.811983,0.842144,3.83
opt-aco,cold,5,500,0.005254,0.841626,0.811983,0.842144,7.67
opt-aco,cold,5,1000,0.005202,0.830183,0.811983,0.842144,15.77
opt-aco,cold,5,2000,0.004942,0.850345,0.811983,0.842144,31.87
opt-aco,cold,6,125,0.005513,0.892021,0.890228,0.862466,1.87
opt-aco,cold,6,250,0.005508,0.881909,0.890228,0.862466,3.77
opt-aco,cold,6,500,0.005334,0.885940,0.890228,0.862466,7.64
opt-aco,cold,6,1000,0.005185,0.878108,0.890228,0.862466,15.46
opt-aco,cold,6,2000,0.005102,0.880549,0.890228,0.862466,30.63
opt-aco,cold,7,125,0.005357,0.846885,0.846885,0.870453,1.82
