dataset,config,n_rules,fit_seconds,pooled_rmse,pooled_r2,pooled_rmse_deg,pooled_rmse_deg_theta1,pooled_rmse_deg_theta2,pooled_rmse_deg_theta3,pooled_rmse_deg_theta4,pooled_rmse_deg_theta5,pooled_r2_theta1,pooled_r2_theta2,pooled_r2_theta3,pooled_r2_theta4,pooled_r2_theta5,trained_rmse,trained_r2,trained_rmse_deg,trained_rmse_deg_theta1,trained_rmse_deg_theta2,trained_rmse_deg_theta3,trained_rmse_deg_theta4,trained_rmse_deg_theta5,trained_r2_theta1,trained_r2_theta2,trained_r2_theta3,trained_r2_theta4,trained_r2_theta5,holdout_rmse,holdout_r2,holdout_rmse_deg,holdout_rmse_deg_theta1,holdout_rmse_deg_theta2,holdout_rmse_deg_theta3,holdout_rmse_deg_theta4,holdout_rmse_deg_theta5,holdout_r2_theta1,holdout_r2_theta2,holdout_r2_theta3,holdout_r2_theta4,holdout_r2_theta5
quintuple_friction,nb12_1st_g0_uniform_raw_probability,60,5.43,0.14586196475045554,0.6040016229891705,35.16838604753524,16.661446681796342,15.936789698089928,23.806611826825613,25.931749168448054,66.43253294073934,0.7186444374203904,0.4324054297709745,0.4916471685592886,0.60580210683408,0.7715089723611188,0.14944100146774922,0.5638205354512436,32.27036450135895,18.173255034246285,16.495271519673672,21.905098637709965,28.640337600601935,57.48407309856419,0.6749405162350872,0.3901053025565189,0.3604237559152603,0.620888851983691,0.7727442505656604,0.13233244666997182,0.6509548240343509,31.202327149426246,15.387685040249021,12.34362922920181,22.723885774080312,32.36002440108279,53.99290601867132,0.7571534576173944,0.5726772126813554,0.5227016971707272,0.5930477954077332,0.8091939572945444
quintuple_friction,nb12_full-2nd_g0_uniform_raw_probability,60,5.11,0.1340866047167056,0.6615943975279581,30.93189971176245,15.842827175270985,14.925960085510837,21.844468560348947,24.21255957341685,56.97985427967095,0.7456126801191303,0.5021241044639652,0.5719908707412682,0.6563375521891865,0.8319067801262401,0.12889639994923563,0.667270521147147,24.465664078391967,15.953127312017134,15.009837306064595,19.211232219144108,26.13804387892265,38.22011676854573,0.7495107682358444,0.4950040559381589,0.5080597683319437,0.6842404788217087,0.899537534408079,0.12627559223212662,0.6879135422038174,31.315839473281336,14.805724402306453,11.196992538910404,20.507680354530066,31.68264910922981,55.98635266282315,0.7751749650442727,0.6483803851949863,0.611261303308062,0.6099065127575676,0.7948445447141981
quintuple_friction,nb20_1st_g0_uniform_raw_probability,100,9.35,0.14042901927881687,0.6310948545505625,33.17972411790156,16.25346650204918,15.31636616294931,23.029113024792466,25.412081943223686,61.883683322275786,0.7322545547574877,0.47573842315573855,0.5243094893523351,0.6214430980827486,0.8017287074045019,0.14255628932705347,0.604947425282434,30.934327580015644,16.951473975693496,15.657644619170336,20.393187704376825,28.731108480885855,54.870667117170726,0.717178557383061,0.4504733187545187,0.445665215702295,0.6184819819863128,0.792938052585982,0.12368345492258194,0.7013347169929576,31.13448745319965,14.903356347247064,11.264609463274091,19.056568672900916,30.638222776423085,56.53252677540068,0.7722001052460232,0.6441208083615448,0.6643287827116349,0.6352016510627663,0.7908222375828187
quintuple_friction,nb20_full-2nd_g0_uniform_raw_probability,100,11.38,0.12517172718694508,0.7026818218454949,27.992620700504798,15.18096539370164,14.000950424081939,20.613883413120274,22.685145962497202,50.516311312681566,0.7664236481688205,0.5619218581065675,0.6188554656462698,0.6983288141171058,0.8678793231887105,0.1153359675416385,0.7328892097512494,21.99651716894576,14.729969689144951,13.604851626692918,17.5188182291468,21.41512402095765,35.3787127240702,0.7864492480248946,0.5851190061297404,0.5909169256894438,0.7880411877745928,0.9139196811375756,0.11390756632260923,0.7475760677477831,29.298900452694323,13.672881237978416,9.962931450882854,18.349695917870946,27.286309772857027,54.08018225693184,0.808263219556766,0.7216157885779126,0.6887692935786793,0.7106554309357694,0.8085766060897875
quintuple_friction,nb5_1st_g2_uniform_raw_probability,25,0.92,0.1731681758666076,0.4359418896418818,39.0679628691868,19.843909387880142,18.520164617350773,27.746457905145974,34.79468674507549,70.10146378302427,0.6008973963227673,0.23347515854401535,0.3094658457792969,0.29029717101729724,0.7455738765460322,0.1825177146181827,0.34174575363812065,36.41877526922737,21.24041998373094,19.455504822885775,25.75780135800553,43.98337420895171,56.60355389859087,0.555958462041279,0.15156040377433,0.11565957634300517,0.10589736184494125,0.779652964187048,0.14587793255285747,0.5624496750529865,31.09122226241931,19.170662811339337,14.566944557964796,24.359239621533064,36.37772192136872,48.34148441398137,0.6230709546024744,0.4048762931658857,0.4515309187622931,0.48572344941562284,0.8470467593186564
quintuple_friction,nb5_1st_g3_uniform_raw_probability,25,0.95,0.16148764100058,0.5142516144542293,38.22992446877652,17.464633309800114,16.779155860620335,28.40983858348019,29.347322766415417,71.08233152131021,0.6908643911752065,0.3708173109883165,0.27605162469265065,0.4951205993553881,0.7384041460595844,0.16633961239125192,0.448262616077124,32.70554418960335,19.366825496127543,17.84984665822725,25.221502096245896,37.42755871724826,51.1627386742227,0.6308403058714251,0.28582457902148295,0.1521016426873567,0.3525692982971813,0.8199772545081735,0.13841313720918821,0.604412761957223,28.296912709009234,15.91063031133022,13.524299100587793,26.40505391225937,33.97319948630522,41.42603487898466,0.7403668650505465,0.48702068873937476,0.3555357780253564,0.5514626393387725,0.8876778386320653
quintuple_friction,nb5_1st_g5_uniform_raw_probability,25,1.0,0.16003249991833088,0.5306151611452423,40.69451108847023,17.553819675393353,17.248482366822085,25.338842044452974,28.357316340062624,78.92005529856915,0.687699013658631,0.3351275665427843,0.4241046207890592,0.5286093863778205,0.6775352183579164,0.1570510153569803,0.5165984745966028,33.25541601822959,18.466324361187578,16.697236417351743,22.911753306251335,34.01529565978168,56.813923073039064,0.6643718971532776,0.37507900855505427,0.3002892485785428,0.4652401536894558,0.7780120650066832,0.14935465473536336,0.5565581770185425,34.950932242899455,16.843516407253578,14.817844157761387,23.98895588101775,37.28887640162608,60.32110298424972,0.7090282169458572,0.38419903942868405,0.4680786937484438,0.45963859869059176,0.7618463362791352
quintuple_friction,nb12_1st_g2_uniform_raw_probability,60,2.74,0.15442028071807357,0.5466104995712259,33.75574431887375,18.710373890697657,16.794382714175942,24.797563931805623,30.58270919900302,59.286598079356864,0.6451906770931272,0.3696748435342222,0.4484459186013138,0.45171977172333655,0.8180212869041297,0.15799625096539946,0.5060378937405707,29.935778304655745,19.242138398616532,18.405671703039946,20.65631500021379,37.297299083832904,44.20354741645687,0.6355784368425088,0.24065478077586733,0.43126809317525294,0.357067979708808,0.865620178200417,0.13479520104355788,0.6246129136396804,27.701925480321016,18.952094089745483,12.373687438965261,22.55830953217782,36.24207320059088,38.75987830909673,0.6316168517043421,0.5705935148069861,0.5296319677268819,0.48955166552591867,0.9016705684342732
quintuple_friction,nb12_1st_g3_uniform_raw_probability,60,2.74,0.14785010022908784,0.5910829524141665,34.72036135227787,17.112863220002847,16.061463483603507,23.60791175382569,27.922268738772296,64.3405795470126,0.7031921050686416,0.4234900886388412,0.5000976116863447,0.5429622427836623,0.7856727138933431,0.15443461265019037,0.5303722082936647,31.610104290104356,17.781379678035165,16.320737122599176,22.224688911136496,36.074199256247375,51.1680065421813,0.6888080819469682,0.40294346030464634,0.3416250788236094,0.3985442391495366,0.8199401812435629,0.1266371402293978,0.6761376161032377,28.8053785502493,16.11525065511143,12.10513522894319,20.92165259885015,31.521049052872193,48.07516493645332,0.7336458442012059,0.5890304858283217,0.5954085807233815,0.6138757743603832,0.848727395402896
quintuple_friction,nb12_1st_g5_uniform_raw_probability,60,2.79,0.14568875854590133,0.6098614082911032,36.90596982756341,16.751172920257666,16.101055567006284,21.32078961071523,26.598597363324807,71.47269274812768,0.7156059315599357,0.4206443503261659,0.5922662751383421,0.5852674277436303,0.7355230566874422,0.14499822756781297,0.5900158055210223,30.32934101678976,17.64529147908739,16.409264276578764,19.584345070402083,31.025511886885855,51.697150863497214,0.6935532129976822,0.3964487700027638,0.48876567724154074,0.5551145517465441,0.8161968156165812,0.13432501177931228,0.6500537187581888,33.73176883728041,16.38458781751144,12.881803604103709,17.51966270454109,35.24524189534996,60.87363883382974,0.7246681908897131,0.5346029100009759,0.7162889987576783,0.5172450719504598,0.7574634221921168
quintuple_friction,nb20_1st_g2_uniform_raw_probability,100,4.49,0.1421986126021071,0.6117352242775048,30.247819068400428,18.0891164507412,15.612884624898642,23.08633348439302,27.60241719821499,52.046155119832434,0.6683616087973194,0.4552429623301698,0.5219426552115032,0.553373069841204,0.8597558252073282,0.1448322870502435,0.5799800933235364,27.445216100481183,19.23187817909229,16.855367368464865,20.1723052307672,30.701126341096657,41.98511438181379,0.6359669641776957,0.363186347766555,0.45760839392014496,0.5643688695322819,0.8787698912210048,0.11864662166981298,0.7047475964567098,24.650246604764714,18.060455747206806,11.612541521080306,19.4765015269994,28.853468831196416,36.949767667455056,0.6654640782769371,0.6217970814912007,0.6493720007582193,0.6764646124347677,0.910640209322424
quintuple_friction,nb20_1st_g3_uniform_raw_probability,100,4.78,0.13819633506973864,0.6360416876789985,29.808065983045996,16.63509020762857,15.580671641212104,22.543408019081163,26.10409062440822,52.28280444657513,0.7195338770346662,0.45748856228747403,0.5441633833560595,0.6005450460311508,0.8584775696856422,0.14090867404671165,0.6021987213133095,26.6778614380038,17.835733377887163,16.608205276089308,20.784480074674136,27.964471616958985,41.84004424133206,0.6869026860514311,0.38172550930932136,0.42418864068951245,0.63857055978393,0.8796062107323527,0.11672727996602639,0.7225182397404737,26.42910538739494,15.379850276239345,10.953796122708415,20.241281833057457,27.877720732212637,44.14845195931835,0.7574006892148102,0.6634887227893416,0.6212952793002233,0.6979768372892163,0.8724296701087767
quintuple_friction,nb20_1st_g5_uniform_raw_probability,100,5.08,0.1351281562418594,0.6619454041904401,33.61768541378408,16.206866028028433,14.643313269587445,19.46058552020706,25.842833438616672,64.24241826094064,0.7337876650150533,0.520801714270931,0.6603106966731503,0.6085007525834509,0.7863261924096149,0.1363641953530652,0.6401057398666943,29.59678607097756,17.52369056969177,14.487969110859423,16.735073071841384,32.1661816038668,50.47912280164664,0.6977623592832465,0.5295094086760228,0.626700744293442,0.521800289850321,0.824755897230439,0.12122895317099171,0.7149791680162518,30.375203497444552,14.6776026486171,11.594406676646274,15.966021680009371,31.913882175480882,54.680827792423564,0.7790491889091501,0.6229774080610284,0.7643767595911293,0.6041916067548225,0.8043008767651295
quintuple_friction,nb40_1st_g2_uniform_raw_probability,200,10.93,0.12820710490442558,0.6807280961986718,25.8704289993799,16.785019208416138,14.56071809802213,21.261273458537612,23.977603081363537,42.727940543591494,0.7144555156290859,0.5261922758880118,0.5945394435366083,0.6629749296494769,0.9054783162901762,0.13177661492179343,0.6567960328080846,24.660789152319058,16.229748331451876,16.65478215866523,17.50411277141452,26.475767370422233,38.63451677779491,0.74074868401435,0.3782528067305647,0.5916034136636851,0.6760280555994127,0.8973472040324103,0.1064053173833295,0.7631014879838445,22.769346088502097,15.862437233556054,9.934868916460323,18.942519776709606,24.54504699973381,35.78573295887618,0.7419373332842536,0.7231818265077874,0.6683345799235816,0.7658719431124792,0.9161817570911208
quintuple_friction,nb40_1st_g3_uniform_raw_probability,200,10.32,0.12514118490013668,0.7003012666424476,26.791922743805124,15.399848625556372,14.21700577761806,20.771212766451132,22.836466120600395,46.87013511728677,0.7596395577968806,0.5482971522281134,0.6130153184695066,0.6942908254612008,0.8862634792565369,0.12169548448541462,0.6993846020076043,22.112118156190025,16.334420621863416,14.94109703453392,18.750789698583134,20.242305096674674,34.54469769981891,0.7373938647713363,0.49961890539897424,0.531358198324777,0.8106216963107407,0.9179303452321934,0.09813952588378008,0.796959476557187,19.846698418984055,14.333354208924831,9.771811093452591,17.16190539710771,23.23824127253313,28.878659966247664,0.7892920051452847,0.7321939144424283,0.7277576391109514,0.790138758536162,0.9454150655511087
quintuple_friction,nb40_1st_g5_uniform_raw_probability,200,9.12,0.12375421553794629,0.7135806144643287,29.42519539155881,14.970808625352708,13.846156676281307,18.048240609191282,23.636562687285952,55.03583713180655,0.7728458853647395,0.5715550463996896,0.7078271817894737,0.6724939592135182,0.8431809995542229,0.12503788773226793,0.6975298035179989,26.322066155206162,14.882219391094134,14.005648232259981,15.689026011787073,29.137052066764618,44.17582887332053,0.7820118910957908,0.5603142921176422,0.671909342307135,0.6076248366651196,0.8657886554043073,0.11385288805412476,0.7395134541131009,27.085480212249724,14.789870688155085,10.881383499795245,18.64568848466515,26.642800590789413,47.68092792103728,0.7756561847995049,0.6679231891401916,0.6786476032946451,0.7241420698137393,0.8511982235174236
