arm,init,seed,budget,cv_mse,r2,r2_0,heuristic_r2,seconds
opt-gd,hot,2,1000,0.004011,0.839341,0.798067,0.798067,15.02
opt-gd,hot,2,2000,0.003876,0.844025,0.798067,0.798067,28.24
opt-gd,hot,3,125,0.006025,0.874722,0.874722,0.874722,1.70
opt-gd,hot,3,250,0.005345,0.871719,0.874722,0.874722,3.35
opt-gd,hot,3,500,0.004445,0.872386,0.874722,0.874722,6.65
opt-gd,hot,3,1000,0.003622,0.891389,0.874722,0.874722,13.51
opt-gd,hot,3,2000,0.003226,0.887076,0.874722,0.874722,26.72
opt-gd,hot,4,125,0.006128,0.824534,0.824534,0.824534,1.59
opt-gd,hot,4,250,0.005381,0.857573,0.824534,0.824534,3.16
opt-gd,hot,4,500,0.004589,0.886836,0.824534,0.824534,6.44
opt-gd,hot,4,1000,0.003876,0.894556,0.824534,0.824534,13.13
opt-gd,hot,4,2000,0.003380,0.895012,0.824534,0.824534,26.56
opt-gd,hot,5,125,0.006111,0.853000,0.853000,0.853000,1.65
opt-gd,hot,5,250,0.005685,0.855423,0.853000,0.853000,3.30
opt-gd,hot,5,500,0.004492,0.872933,0.853000,0.853000,6.58
opt-gd,hot,5,1000,0.003747,0.862473,0.853000,0.853000,13.60
opt-gd,hot,5,2000,0.003359,0.867808,0.853000,0.853000,27.61
opt-gd,hot,6,125,0.005818,0.874481,0.874481,0.874481,1.69
opt-gd,hot,6,250,0.005342,0.883563,0.874481,0.874481,3.35
opt-gd,hot,6,500,0.004372,0.911154,0.874481,0.874481,6.60
opt-gd,hot,6,1000,0.003915,0.916826,0.874481,0.874481,13.05
opt-gd,hot,6,2000,0.003640,0.926807,0.874481,0.874481,26.17
opt-gd,hot,7,125,0.006026,0.830188,0.830188,0.830188,1.54
opt-gd,hot,7,250,0.005406,0.828683,0.830188,0.830188,3.06
opt-gd,hot,7,500,0.005359,0.831877,0.830188,0.830188,6.05
opt-gd,hot,7,1000,0.004973,0.874139,0.830188,0.830188,12.53
opt-gd,hot,7,2000,0.004931,0.875036,0.830188,0.830188,25.71
opt-gd,hot,8,125,0.006408,0.867871,0.867871,0.867871,1.54
opt-gd,hot,8,250,0.005716,0.879144,0.867871,0.867871,3.03
opt-gd,hot,8,500,0.004476,0.897249,0.867871,0.867871,6.05
opt-gd,hot,8,1000,0.003815,0.885957,0.867871,0.867871,12.54
opt-gd,hot,8,2000,0.003514,0.887579,0.867871,0.867871,26.33
opt-gd,hot,9,125,0.005719,0.875211,0.875211,0.875211,1.62
opt-gd,hot,9,250,0.005346,0.878702,0.875211,0.875211,3.30
opt-gd,hot,9,500,0.004614,0.890769,0.875211,0.875211,6.61
opt-gd,hot,9,1000,0.003870,0.899139,0.875211,0.875211,13.08
opt-gd,hot,9,2000,0.003392,0.902154,0.875211,0.875211,26.18
none,cold,0,125,0.006022,0.854952,0.854952,0.835445,0.01
none,cold,0,250,0.006022,0.854952,0.854952,0.835445,0.01
none,cold,0,500,0.006022,0.854952,0.854952,0.835445,0.01
none,cold,0,1000,0.006022,0.854952,0.854952,0.835445,0.01
none,cold,0,2000,0.006022,0.854952,0.854952,0.835445,0.01
none,cold,1,125,0.006062,0.818466,0.818466,0.830070,0.01
none,cold,1,250,0.006062,0.818466,0.818466,0.830070,0.01
none,cold,1,500,0.006062,0.818466,0.818466,0.830070,0.01
none,cold,1,1000,0.006062,0.818466,0.818466,0.830070,0.01
none,cold,1,2000,0.006062,0.818466,0.818466,0.830070,0.01
none,cold,2,125,0.006063,0.827170,0.827170,0.798067,0.01
none,cold,2,250,0.006063,0.827170,0.827170,0.798067,0.01
none,cold,2,500,0.006063,0.827170,0.827170,0.798067,0.01
none,cold,2,1000,0.006063,0.827170,0.827170,0.798067,0.01
none,cold,2,2000,0.006063,0.827170,0.827170,0.798067,0.01
none,cold,3,125,0.005521,0.872826,0.872826,0.874722,0.01
none,cold,3,250,0.005521,0.872826,0.872826,0.874722,0.01
none,cold,3,500,0.005521,0.872826,0.872826,0.874722,0.01
none,cold,3,1000,0.005521,0.872826,0.872826,0.874722,0.01
none,cold,3,2000,0.005521,0.872826,0.872826,0.874722,0.01
none,cold,4,125,0.005913,0.858403,0.858403,0.824534,0.01
none,cold,4,250,0.005913,0.858403,0.858403,0.824534,0.01
none,cold,4,500,0.005913,0.858403,0.858403,0.824534,0.01
none,cold,4,1000,0.005913,0.858403,0.858403,0.824534,0.01
none,cold,4,2000,0.005913,0.858403,0.858403,0.824534,0.01
none,cold,5,125,0.005789,0.831731,0.831731,0.853000,0.01
none,cold,5,250,0.005789,0.831731,0.831731,0.853000,0.01
none,cold,5,500,0.005789,0.831731,0.831731,0.853000,0.01
none,cold,5,1000,0.005789,0.831731,0.831731,0.853000,0.01
none,cold,5,2000,0.005789,0.831731,0.831731,0.853000,0.01
none,cold,6,125,0.005952,0.873646,0.873646,0.874481,0.01
none,cold,6,250,0.005952,0.873646,0.873646,0.874481,0.01
none,cold,6,500,0.005952,0.873646,0.873646,0.874481,0.01
none,cold,6,1000,0.005952,0.873646,0.873646,0.874481,0.01
none,cold,6,2000,0.005952,0.873646,0.873646,0.874481,0.01
none,cold,7,125,0.005712,0.849223,0.849223,0.830188,0.01
none,cold,7,250,0.005712,0.849223,0.849223,0.830188,0.01
none,cold,7,500,0.005712,0.849223,0.849223,0.830188,0.01
none,cold,7,1000,0.005712,0.849223,0.849223,0.830188,0.01
none,cold,7,2000,0.005712,0.849223,0.849223,0.830188,0.01
none,cold,8,125,0.006069,0.882678,0.882678,0.867871,0.01
none,cold,8,250,0.006069,0.882678,0.882678,0.867871,0.01
none,cold,8,500,0.006069,0.882678,0.882678,0.867871,0.01
none,cold,8,1000,0.006069,0.882678,0.882678,0.867871,0.01
none,cold,8,2000,0.006069,0.882678,0.882678,0.867871,0.01
none,cold,9,125,0.006701,0.863477,0.863477,0.875211,0.01
none,cold,9,250,0.006701,0.863477,0.863477,0.875211,0.01
none,cold,9,500,0.006701,0.863477,0.863477,0.875211,0.01
none,cold,9,1000,0.006701,0.863477,0.863477,0.875211,0.01
none,cold,9,2000,0.006701,0.863477,0.863477,0.875211,0.01
scipy-lbfgsb,cold,0,125,0.006022,0.854943,0.854952,0.835445,1.60
scipy-lbfgsb,cold,0,250,0.006003,0.854655,0.854952,0.835445,3.21
scipy-lbfgsb,cold,0,500,0.005911,0.853520,0.854952,0.835445,6.32
scipy-lbfgsb,cold,0,1000,0.005290,0.888838,0.854952,0.835445,12.62
scipy-lbfgsb,cold,0,2000,0.004782,0.885116,0.854952,0.835445,25.20
scipy-lbfgsb,cold,1,125,0.006062,0.818467,0.818466,0.830070,1.50
scipy-lbfgsb,cold,1,250,0.006058,0.818586,0.818466,0.830070,3.00
scipy-lbfgsb,cold,1,500,0.006039,0.819239,0.818466,0.830070,6.19
scipy-lbfgsb,cold,1,1000,0.005844,0.826848,0.818466,0.830070,12.55
scipy-lbfgsb,cold,1,2000,0.004975,0.838787,0.818466,0.830070,25.29
scipy-lbfgsb,cold,2,125,0.006063,0.827166,0.827170,0.798067,1.54
scipy-lbfgsb,cold,2,250,0.006059,0.827231,0.827170,0.798067,3.04
scipy-lbfgsb,cold,2,500,0.005543,0.840067,0.827170,0.798067,6.15
scipy-lbfgsb,cold,2,1000,0.005251,0.846904,0.827170,0.798067,12.83
scipy-lbfgsb,cold,2,2000,0.005007,0.858543,0.827170,0.798067,26.00
scipy-lbfgsb,cold,3,125,0.005521,0.872826,0.872826,0.874722,1.63
scipy-lbfgsb,cold,3,250,0.005455,0.873788,0.872826,0.874722,3.17
scipy-lbfgsb,cold,3,500,0.005322,0.875786,0.872826,0.874722,6.20
scipy-lbfgsb,cold,3,1000,0.005108,0.879241,0.872826,0.874722,12.22
scipy-lbfgsb,cold,3,2000,0.004899,0.883518,0.872826,0.874722,25.32
scipy-lbfgsb,cold,4,125,0.005913,0.858402,0.858403,0.824534,1.60
scipy-lbfgsb,cold,4,250,0.005905,0.858425,0.858403,0.824534,3.12
scipy-lbfgsb,cold,4,500,0.005275,0.857699,0.858403,0.824534,6.14
scipy-lbfgsb,cold,4,1000,0.005159,0.857722,0.858403,0.824534,12.88
scipy-lbfgsb,cold,4,2000,0.004739,0.874591,0.858403,0.824534,25.83
scipy-lbfgsb,cold,5,125,0.005789,0.831729,0.831731,0.853000,1.49
scipy-lbfgsb,cold,5,250,0.005787,0.831710,0.831731,0.853000,2.98
scipy-lbfgsb,cold,5,500,0.005448,0.827364,0.831731,0.853000,6.04
scipy-lbfgsb,cold,5,1000,0.005250,0.830309,0.831731,0.853000,12.47
scipy-lbfgsb,cold,5,2000,0.005104,0.834702,0.831731,0.853000,24.69
scipy-lbfgsb,cold,6,125,0.005952,0.873647,0.873646,0.874481,1.57
scipy-lbfgsb,cold,6,250,0.005947,0.873666,0.873646,0.874481,3.10
scipy-lbfgsb,cold,6,500,0.005885,0.872047,0.873646,0.874481,6.16
scipy-lbfgsb,cold,6,1000,0.005773,0.868127,0.873646,0.874481,12.47
scipy-lbfgsb,cold,6,2000,0.005525,0.880155,0.873646,0.874481,25.33
scipy-lbfgsb,cold,7,125,0.005711,0.849239,0.849223,0.830188,1.62
scipy-lbfgsb,cold,7,250,0.005546,0.851066,0.849223,0.830188,3.14
scipy-lbfgsb,cold,7,500,0.005225,0.867486,0.849223,0.830188,6.15
scipy-lbfgsb,cold,7,1000,0.005208,0.868217,0.849223,0.830188,12.49
scipy-lbfgsb,cold,7,2000,0.005191,0.868230,0.849223,0.830188,25.24
scipy-lbfgsb,cold,8,125,0.006069,0.882679,0.882678,0.867871,1.60
scipy-lbfgsb,cold,8,250,0.006047,0.882741,0.882678,0.867871,3.19
scipy-lbfgsb,cold,8,500,0.005405,0.884094,0.882678,0.867871,6.22
scipy-lbfgsb,cold,8,1000,0.004998,0.892004,0.882678,0.867871,12.81
scipy-lbfgsb,cold,8,2000,0.004613,0.883950,0.882678,0.867871,26.07
scipy-lbfgsb,cold,9,125,0.006700,0.863495,0.863477,0.875211,1.54
scipy-lbfgsb,cold,9,250,0.006585,0.865075,0.863477,0.875211,3.30
scipy-lbfgsb,cold,9,500,0.006124,0.863381,0.863477,0.875211,6.30
scipy-lbfgsb,cold,9,1000,0.005921,0.865080,0.863477,0.875211,12.86
scipy-lbfgsb,cold,9,2000,0.005630,0.868105,0.863477,0.875211,25.48
scipy-powell,cold,0,125,0.005991,0.855498,0.854952,0.835445,1.59
scipy-powell,cold,0,250,0.005669,0.859156,0.854952,0.835445,3.14
scipy-powell,cold,0,500,0.005572,0.862836,0.854952,0.835445,6.20
scipy-powell,cold,0,1000,0.005350,0.862953,0.854952,0.835445,12.73
scipy-powell,cold,0,2000,0.004888,0.867951,0.854952,0.835445,24.93
scipy-powell,cold,1,125,0.006060,0.818484,0.818466,0.830070,1.47
scipy-powell,cold,1,250,0.005737,0.825387,0.818466,0.830070,2.91
scipy-powell,cold,1,500,0.005737,0.825387,0.818466,0.830070,5.80
scipy-powell,cold,1,1000,0.005408,0.833200,0.818466,0.830070,11.76
scipy-powell,cold,1,2000,0.005111,0.836569,0.818466,0.830070,24.43
scipy-powell,cold,2,125,0.005840,0.816454,0.827170,0.798067,1.64
scipy-powell,cold,2,250,0.005823,0.817621,0.827170,0.798067,3.16
scipy-powell,cold,2,500,0.005595,0.813175,0.827170,0.798067,6.17
scipy-powell,cold,2,1000,0.005241,0.789216,0.827170,0.798067,12.32
scipy-powell,cold,2,2000,0.004815,0.814273,0.827170,0.798067,25.19
scipy-powell,cold,3,125,0.005514,0.872861,0.872826,0.874722,1.60
scipy-powell,cold,3,250,0.005310,0.878350,0.872826,0.874722,3.18
scipy-powell,cold,3,500,0.005188,0.881977,0.872826,0.874722,6.35
scipy-powell,cold,3,1000,0.004781,0.887995,0.872826,0.874722,12.53
scipy-powell,cold,3,2000,0.004458,0.898875,0.872826,0.874722,24.78
scipy-powell,cold,4,125,0.005886,0.857989,0.858403,0.824534,1.49
scipy-powell,cold,4,250,0.005878,0.858847,0.858403,0.824534,2.94
scipy-powell,cold,4,500,0.005853,0.862498,0.858403,0.824534,5.97
scipy-powell,cold,4,1000,0.005322,0.856886,0.858403,0.824534,11.87
scipy-powell,cold,4,2000,0.004887,0.888054,0.858403,0.824534,24.32
scipy-powell,cold,5,125,0.005781,0.832268,0.831731,0.853000,1.50
scipy-powell,cold,5,250,0.005708,0.833503,0.831731,0.853000,3.06
scipy-powell,cold,5,500,0.005366,0.837460,0.831731,0.853000,6.11
scipy-powell,cold,5,1000,0.005253,0.833157,0.831731,0.853000,12.08
scipy-powell,cold,5,2000,0.005005,0.849633,0.831731,0.853000,23.97
scipy-powell,cold,6,125,0.005845,0.874811,0.873646,0.874481,1.49
scipy-powell,cold,6,250,0.005731,0.874463,0.873646,0.874481,2.95
scipy-powell,cold,6,500,0.005511,0.877781,0.873646,0.874481,6.05
scipy-powell,cold,6,1000,0.005358,0.881452,0.873646,0.874481,11.98
scipy-powell,cold,6,2000,0.004831,0.875492,0.873646,0.874481,24.09
scipy-powell,cold,7,125,0.005576,0.858070,0.849223,0.830188,1.56
scipy-powell,cold,7,250,0.005530,0.857077,0.849223,0.830188,3.06
scipy-powell,cold,7,500,0.005528,0.856948,0.849223,0.830188,6.00
scipy-powell,cold,7,1000,0.005462,0.851534,0.849223,0.830188,11.93
scipy-powell,cold,7,2000,0.005028,0.872675,0.849223,0.830188,25.18
scipy-powell,cold,8,125,0.006036,0.883327,0.882678,0.867871,1.61
scipy-powell,cold,8,250,0.005785,0.888127,0.882678,0.867871,3.28
scipy-powell,cold,8,500,0.005735,0.892357,0.882678,0.867871,6.69
scipy-powell,cold,8,1000,0.005112,0.893705,0.882678,0.867871,13.32
scipy-powell,cold,8,2000,0.004638,0.901445,0.882678,0.867871,26.01
scipy-powell,cold,9,125,0.006664,0.864058,0.863477,0.875211,1.52
scipy-powell,cold,9,250,0.006621,0.864246,0.863477,0.875211,2.95
scipy-powell,cold,9,500,0.006243,0.843168,0.863477,0.875211,5.86
scipy-powell,cold,9,1000,0.005805,0.856304,0.863477,0.875211,11.63
scipy-powell,cold,9,2000,0.005112,0.880911,0.863477,0.875211,23.10
scipy-de,cold,0,125,0.005515,0.882267,0.854952,0.835445,1.65
scipy-de,cold,0,250,0.005515,0.882267,0.854952,0.835445,3.11
scipy-de,cold,0,500,0.005383,0.860605,0.854952,0.835445,6.43
scipy-de,cold,0,1000,0.005373,0.861064,0.854952,0.835445,13.15
scipy-de,cold,0,2000,0.005295,0.885884,0.854952,0.835445,25.60
scipy-de,cold,1,125,0.005160,0.845755,0.818466,0.830070,1.70
scipy-de,cold,1,250,0.005101,0.847748,0.818466,0.830070,3.46
scipy-de,cold,1,500,0.005101,0.847748,0.818466,0.830070,6.72
scipy-de,cold,1,1000,0.005065,0.871265,0.818466,0.830070,13.43
scipy-de,cold,1,2000,0.004925,0.850974,0.818466,0.830070,26.60
scipy-de,cold,2,125,0.005532,0.849656,0.827170,0.798067,1.70
scipy-de,cold,2,250,0.005313,0.815873,0.827170,0.798067,3.39
scipy-de,cold,2,500,0.005313,0.815873,0.827170,0.798067,7.02
scipy-de,cold,2,1000,0.005313,0.815873,0.827170,0.798067,14.22
scipy-de,cold,2,2000,0.005224,0.841980,0.827170,0.798067,27.41
scipy-de,cold,3,125,0.005448,0.870715,0.872826,0.874722,1.75
scipy-de,cold,3,250,0.005448,0.870715,0.872826,0.874722,3.42
scipy-de,cold,3,500,0.005303,0.873041,0.872826,0.874722,6.95
scipy-de,cold,3,1000,0.005278,0.901596,0.872826,0.874722,14.27
scipy-de,cold,3,2000,0.005278,0.901596,0.872826,0.874722,28.81
scipy-de,cold,4,125,0.005431,0.866083,0.858403,0.824534,1.74
scipy-de,cold,4,250,0.005431,0.866083,0.858403,0.824534,3.42
scipy-de,cold,4,500,0.005418,0.842305,0.858403,0.824534,6.92
scipy-de,cold,4,1000,0.005166,0.870331,0.858403,0.824534,14.17
scipy-de,cold,4,2000,0.005166,0.870331,0.858403,0.824534,26.60
scipy-de,cold,5,125,0.005395,0.830628,0.831731,0.853000,1.52
scipy-de,cold,5,250,0.005395,0.830628,0.831731,0.853000,3.02
scipy-de,cold,5,500,0.005270,0.839775,0.831731,0.853000,6.32
scipy-de,cold,5,1000,0.005270,0.839775,0.831731,0.853000,13.54
scipy-de,cold,5,2000,0.005218,0.824805,0.831731,0.853000,26.01
scipy-de,cold,6,125,0.005412,0.892890,0.873646,0.874481,1.53
scipy-de,cold,6,250,0.005412,0.892890,0.873646,0.874481,3.02
scipy-de,cold,6,500,0.005390,0.880551,0.873646,0.874481,6.01
scipy-de,cold,6,1000,0.005390,0.880551,0.873646,0.874481,12.02
scipy-de,cold,6,2000,0.005390,0.880551,0.873646,0.874481,24.56
scipy-de,cold,7,125,0.005555,0.865983,0.849223,0.830188,1.52
scipy-de,cold,7,250,0.005390,0.869888,0.849223,0.830188,3.02
scipy-de,cold,7,500,0.005390,0.869888,0.849223,0.830188,5.89
scipy-de,cold,7,1000,0.005217,0.889409,0.849223,0.830188,12.38
scipy-de,cold,7,2000,0.005217,0.889409,0.849223,0.830188,24.98
scipy-de,cold,8,125,0.005671,0.865288,0.882678,0.867871,1.62
scipy-de,cold,8,250,0.005671,0.865288,0.882678,0.867871,3.19
scipy-de,cold,8,500,0.005671,0.865288,0.882678,0.867871,6.34
scipy-de,cold,8,1000,0.005611,0.878361,0.882678,0.867871,12.28
scipy-de,cold,8,2000,0.005375,0.889495,0.882678,0.867871,24.24
scipy-de,cold,9,125,0.005509,0.866890,0.863477,0.875211,1.48
scipy-de,cold,9,250,0.005483,0.878262,0.863477,0.875211,2.89
scipy-de,cold,9,500,0.005483,0.878262,0.863477,0.875211,6.04
scipy-de,cold,9,1000,0.005483,0.878262,0.863477,0.875211,12.28
scipy-de,cold,9,2000,0.005270,0.877987,0.863477,0.875211,24.66
opt-ga,cold,0,125,0.005331,0.877992,0.854952,0.835445,1.68
opt-ga,cold,0,250,0.005231,0.856876,0.854952,0.835445,3.24
opt-ga,cold,0,500,0.005202,0.847160,0.854952,0.835445,6.35
opt-ga,cold,0,1000,0.004873,0.856969,0.854952,0.835445,12.40
opt-ga,cold,0,2000,0.004714,0.829880,0.854952,0.835445,24.68
opt-ga,cold,1,125,0.005421,0.841036,0.818466,0.830070,1.78
opt-ga,cold,1,250,0.005223,0.839871,0.818466,0.830070,3.44
opt-ga,cold,1,500,0.005042,0.831503,0.818466,0.830070,6.70
opt-ga,cold,1,1000,0.004306,0.841556,0.818466,0.830070,13.23
opt-ga,cold,1,2000,0.004156,0.850308,0.818466,0.830070,25.80
opt-ga,cold,2,125,0.005367,0.845135,0.827170,0.798067,1.56
opt-ga,cold,2,250,0.005132,0.856221,0.827170,0.798067,3.06
opt-ga,cold,2,500,0.005082,0.851048,0.827170,0.798067,6.15
opt-ga,cold,2,1000,0.004882,0.855609,0.827170,0.798067,11.91
opt-ga,cold,2,2000,0.004601,0.861712,0.827170,0.798067,23.91
opt-ga,cold,3,125,0.005505,0.888709,0.872826,0.874722,1.63
opt-ga,cold,3,250,0.005313,0.893462,0.872826,0.874722,3.40
opt-ga,cold,3,500,0.005199,0.884950,0.872826,0.874722,6.43
opt-ga,cold,3,1000,0.004901,0.894181,0.872826,0.874722,12.95
opt-ga,cold,3,2000,0.004620,0.901711,0.872826,0.874722,25.40
opt-ga,cold,4,125,0.005424,0.830871,0.858403,0.824534,1.57
opt-ga,cold,4,250,0.005377,0.832344,0.858403,0.824534,3.25
opt-ga,cold,4,500,0.005168,0.865413,0.858403,0.824534,6.45
opt-ga,cold,4,1000,0.004907,0.857390,0.858403,0.824534,12.54
opt-ga,cold,4,2000,0.004668,0.871808,0.858403,0.824534,25.09
opt-ga,cold,5,125,0.005463,0.820560,0.831731,0.853000,1.75
opt-ga,cold,5,250,0.005240,0.853573,0.831731,0.853000,3.42
opt-ga,cold,5,500,0.005038,0.841371,0.831731,0.853000,6.56
opt-ga,cold,5,1000,0.004795,0.857766,0.831731,0.853000,13.49
opt-ga,cold,5,2000,0.004524,0.865041,0.831731,0.853000,25.79
opt-ga,cold,6,125,0.005477,0.892085,0.873646,0.874481,1.55
opt-ga,cold,6,250,0.005455,0.883026,0.873646,0.874481,3.06
opt-ga,cold,6,500,0.005177,0.897157,0.873646,0.874481,6.24
opt-ga,cold,6,1000,0.005068,0.896966,0.873646,0.874481,13.21
opt-ga,cold,6,2000,0.004695,0.904020,0.873646,0.874481,26.07
opt-ga,cold,7,125,0.005484,0.867966,0.849223,0.830188,1.76
opt-ga,cold,7,250,0.005341,0.867268,0.849223,0.830188,3.38
opt-ga,cold,7,500,0.005220,0.823073,0.849223,0.830188,6.62
opt-ga,cold,7,1000,0.004914,0.845330,0.849223,0.830188,12.69
opt-ga,cold,7,2000,0.004317,0.860532,0.849223,0.830188,25.14
opt-ga,cold,8,125,0.005788,0.881629,0.882678,0.867871,1.52
opt-ga,cold,8,250,0.005501,0.875612,0.882678,0.867871,2.99
opt-ga,cold,8,500,0.005309,0.876448,0.882678,0.867871,6.12
opt-ga,cold,8,1000,0.004867,0.886073,0.882678,0.867871,12.38
opt-ga,cold,8,2000,0.004530,0.889492,0.882678,0.867871,24.65
opt-ga,cold,9,125,0.005510,0.857504,0.863477,0.875211,1.53
opt-ga,cold,9,250,0.005355,0.870780,0.863477,0.875211,3.03
opt-ga,cold,9,500,0.005267,0.877522,0.863477,0.875211,6.24
opt-ga,cold,9,1000,0.005031,0.878366,0.863477,0.875211,12.75
opt-ga,cold,9,2000,0.004636,0.892710,0.863477,0.875211,25.20
opt-pso,cold,0,125,0.005542,0.837016,0.854952,0.835445,1.87
opt-pso,cold,0,250,0.005376,0.853251,0.854952,0.835445,3.48
opt-pso,cold,0,500,0.005376,0.853251,0.854952,0.835445,6.61
opt-pso,cold,0,1000,0.005376,0.853251,0.854952,0.835445,12.86
opt-pso,cold,0,2000,0.005278,0.858608,0.854952,0.835445,25.57
opt-pso,cold,1,125,0.005403,0.813928,0.818466,0.830070,1.60
opt-pso,cold,1,250,0.005403,0.813928,0.818466,0.830070,3.20
opt-pso,cold,1,500,0.005291,0.838286,0.818466,0.830070,6.35
opt-pso,cold,1,1000,0.005291,0.838286,0.818466,0.830070,12.57
opt-pso,cold,1,2000,0.005157,0.833650,0.818466,0.830070,25.24
opt-pso,cold,2,125,0.005367,0.845135,0.827170,0.798067,1.52
opt-pso,cold,2,250,0.005367,0.845135,0.827170,0.798067,3.05
opt-pso,cold,2,500,0.005367,0.845135,0.827170,0.798067,6.16
opt-pso,cold,2,1000,0.005367,0.845135,0.827170,0.798067,12.28
opt-pso,cold,2,2000,0.005367,0.845135,0.827170,0.798067,24.97
opt-pso,cold,3,125,0.005495,0.878594,0.872826,0.874722,1.57
opt-pso,cold,3,250,0.005495,0.878594,0.872826,0.874722,3.16
opt-pso,cold,3,500,0.005495,0.878594,0.872826,0.874722,6.13
opt-pso,cold,3,1000,0.005432,0.871787,0.872826,0.874722,12.12
opt-pso,cold,3,2000,0.005349,0.867022,0.872826,0.874722,24.45
opt-pso,cold,4,125,0.005519,0.853119,0.858403,0.824534,1.52
opt-pso,cold,4,250,0.005270,0.858012,0.858403,0.824534,3.00
opt-pso,cold,4,500,0.005270,0.858012,0.858403,0.824534,5.97
opt-pso,cold,4,1000,0.005270,0.858012,0.858403,0.824534,11.89
opt-pso,cold,4,2000,0.005270,0.858012,0.858403,0.824534,23.67
opt-pso,cold,5,125,0.005463,0.820560,0.831731,0.853000,1.51
opt-pso,cold,5,250,0.005258,0.786934,0.831731,0.853000,2.99
opt-pso,cold,5,500,0.005258,0.786934,0.831731,0.853000,6.18
opt-pso,cold,5,1000,0.005258,0.786934,0.831731,0.853000,12.60
opt-pso,cold,5,2000,0.005258,0.786934,0.831731,0.853000,25.13
opt-pso,cold,6,125,0.005451,0.878656,0.873646,0.874481,1.53
opt-pso,cold,6,250,0.005451,0.878656,0.873646,0.874481,3.06
opt-pso,cold,6,500,0.005451,0.878656,0.873646,0.874481,6.12
opt-pso,cold,6,1000,0.005451,0.878656,0.873646,0.874481,12.31
opt-pso,cold,6,2000,0.005286,0.882358,0.873646,0.874481,26.17
opt-pso,cold,7,125,0.005484,0.867966,0.849223,0.830188,1.87
opt-pso,cold,7,250,0.005401,0.852713,0.849223,0.830188,3.87
opt-pso,cold,7,500,0.005401,0.852713,0.849223,0.830188,7.46
opt-pso,cold,7,1000,0.005401,0.852713,0.849223,0.830188,15.17
opt-pso,cold,7,2000,0.005401,0.852713,0.849223,0.830188,27.88
opt-pso,cold,8,125,0.005788,0.881629,0.882678,0.867871,1.62
opt-pso,cold,8,250,0.005783,0.889425,0.882678,0.867871,3.29
opt-pso,cold,8,500,0.005762,0.883448,0.882678,0.867871,6.61
opt-pso,cold,8,1000,0.005762,0.883448,0.882678,0.867871,12.88
opt-pso,cold,8,2000,0.005499,0.896796,0.882678,0.867871,25.87
opt-pso,cold,9,125,0.005589,0.865144,0.863477,0.875211,1.86
opt-pso,cold,9,250,0.005589,0.865144,0.863477,0.875211,3.51
opt-pso,cold,9,500,0.005589,0.865144,0.863477,0.875211,6.67
opt-pso,cold,9,1000,0.005589,0.865144,0.863477,0.875211,12.61
opt-pso,cold,9,2000,0.005485,0.875504,0.863477,0.875211,25.04
opt-aco,cold,0,125,0.005542,0.837016,0.854952,0.835445,1.60
opt-aco,cold,0,250,0.005542,0.837016,0.854952,0.835445,3.15
opt-aco,cold,0,500,0.005388,0.845386,0.854952,0.835445,6.28
opt-aco,cold,0,1000,0.004915,0.855512,0.854952,0.835445,12.61
opt-aco,cold,0,2000,0.004702,0.874956,0.854952,0.835445,25.06
opt-aco,cold,1,125,0.005421,0.841036,0.818466,0.830070,1.58
opt-aco,cold,1,250,0.005296,0.844227,0.818466,0.830070,3.14
opt-aco,cold,1,500,0.005009,0.848800,0.818466,0.830070,6.17
opt-aco,cold,1,1000,0.004995,0.827883,0.818466,0.830070,12.09
opt-aco,cold,1,2000,0.004675,0.848962,0.818466,0.830070,24.42
opt-aco,cold,2,125,0.005367,0.845135,0.827170,0.798067,1.75
opt-aco,cold,2,250,0.005367,0.845135,0.827170,0.798067,3.39
opt-aco,cold,2,500,0.005216,0.847689,0.827170,0.798067,6.58
opt-aco,cold,2,1000,0.005213,0.840618,0.827170,0.798067,13.17
opt-aco,cold,2,2000,0.004764,0.813596,0.827170,0.798067,26.71
opt-aco,cold,3,125,0.005387,0.893586,0.872826,0.874722,1.68
opt-aco,cold,3,250,0.005142,0.892610,0.872826,0.874722,3.35
opt-aco,cold,3,500,0.005142,0.892610,0.872826,0.874722,6.75
opt-aco,cold,3,1000,0.004962,0.897667,0.872826,0.874722,13.38
opt-aco,cold,3,2000,0.004841,0.887461,0.872826,0.874722,26.03
opt-aco,cold,4,125,0.005519,0.853119,0.858403,0.824534,1.58
opt-aco,cold,4,250,0.005411,0.866963,0.858403,0.824534,3.14
opt-aco,cold,4,500,0.005350,0.864474,0.858403,0.824534,6.39
opt-aco,cold,4,1000,0.005087,0.864851,0.858403,0.824534,13.07
opt-aco,cold,4,2000,0.004753,0.872205,0.858403,0.824534,26.39
opt-aco,cold,5,125,0.005463,0.820560,0.831731,0.853000,1.62
opt-aco,cold,5,250,0.005343,0.821151,0.831731,0.853000,3.20
opt-aco,cold,5,500,0.005114,0.836350,0.831731,0.853000,6.25
opt-aco,cold,5,1000,0.004806,0.822128,0.831731,0.853000,12.48
opt-aco,cold,5,2000,0.004613,0.820587,0.831731,0.853000,24.82
opt-aco,cold,6,125,0.005477,0.892085,0.873646,0.874481,1.60
opt-aco,cold,6,250,0.005477,0.892085,0.873646,0.874481,3.16
opt-aco,cold,6,500,0.005388,0.875245,0.873646,0.874481,6.31
