arm,init,seed,eval,seconds,best_obj
opt-gd,hot,4,892,27.7959,0.003707
opt-gd,hot,4,903,28.1573,0.003707
opt-gd,hot,4,919,28.6557,0.003707
opt-gd,hot,4,927,28.9006,0.003707
opt-gd,hot,4,933,29.0944,0.003707
opt-gd,hot,4,934,29.1252,0.003707
opt-gd,hot,4,935,29.1597,0.003707
opt-gd,hot,4,936,29.1904,0.003707
opt-gd,hot,4,939,29.2866,0.003707
opt-gd,hot,4,961,29.9783,0.003707
opt-gd,hot,4,981,30.6094,0.003707
opt-gd,hot,4,985,30.7362,0.003707
opt-gd,hot,4,991,30.9280,0.003215
opt-gd,hot,4,1002,31.2707,0.003215
opt-gd,hot,4,1018,31.7641,0.003215
opt-gd,hot,4,1026,32.0117,0.003215
opt-gd,hot,4,1032,32.1992,0.003215
opt-gd,hot,4,1033,32.2297,0.003215
opt-gd,hot,4,1034,32.2605,0.003215
opt-gd,hot,4,1035,32.2919,0.003215
opt-gd,hot,4,1038,32.3841,0.003215
opt-gd,hot,4,1060,33.0702,0.003215
opt-gd,hot,4,1080,33.6913,0.003215
opt-gd,hot,4,1084,33.8134,0.003215
opt-gd,hot,4,1189,36.9776,0.003128
opt-gd,hot,4,1200,37.3153,0.003128
opt-gd,hot,4,1216,37.8094,0.003128
opt-gd,hot,4,1224,38.0561,0.003128
opt-gd,hot,4,1230,38.2426,0.003128
opt-gd,hot,4,1232,38.3080,0.003128
opt-gd,hot,4,1233,38.3395,0.003128
opt-gd,hot,4,1236,38.4306,0.003128
opt-gd,hot,4,1258,39.1081,0.003128
opt-gd,hot,4,1278,39.7261,0.003128
opt-gd,hot,4,1282,39.8527,0.003128
opt-gd,hot,4,1288,40.0351,0.002987
opt-gd,hot,4,1299,40.3703,0.002987
opt-gd,hot,4,1315,40.8548,0.002987
opt-gd,hot,4,1323,41.1003,0.002987
opt-gd,hot,4,1329,41.2870,0.002987
opt-gd,hot,4,1330,41.3176,0.002987
opt-gd,hot,4,1331,41.3483,0.002987
opt-gd,hot,4,1332,41.3788,0.002987
opt-gd,hot,4,1335,41.4695,0.002987
opt-gd,hot,4,1357,42.1482,0.002987
opt-gd,hot,4,1377,42.7505,0.002987
opt-gd,hot,4,1381,42.8711,0.002987
opt-gd,hot,4,1387,43.0574,0.002641
opt-gd,hot,4,1396,43.3295,0.002641
opt-gd,hot,4,1404,43.5717,0.002641
opt-gd,hot,4,1422,44.1229,0.002641
opt-gd,hot,4,1428,44.3028,0.002641
opt-gd,hot,4,1429,44.3326,0.002641
opt-gd,hot,4,1430,44.3627,0.002641
opt-gd,hot,4,1431,44.3932,0.002641
opt-gd,hot,4,1434,44.4840,0.002641
opt-gd,hot,4,1456,45.1615,0.002641
opt-gd,hot,4,1476,45.7659,0.002641
opt-gd,hot,4,1478,45.8265,0.002641
opt-gd,hot,4,1480,45.8901,0.002641
opt-gd,hot,4,1486,46.0741,0.002516
opt-gd,hot,4,1495,46.3527,0.002516
opt-gd,hot,4,1503,46.5944,0.002516
opt-gd,hot,4,1521,47.1557,0.002516
opt-gd,hot,4,1527,47.3480,0.002516
opt-gd,hot,4,1528,47.3792,0.002516
opt-gd,hot,4,1529,47.4107,0.002516
opt-gd,hot,4,1530,47.4430,0.002516
opt-gd,hot,4,1533,47.5360,0.002516
opt-gd,hot,4,1555,48.2148,0.002516
opt-gd,hot,4,1575,48.8228,0.002516
opt-gd,hot,4,1577,48.8831,0.002516
opt-gd,hot,4,1579,48.9435,0.002516
opt-gd,hot,4,1585,49.1265,0.002470
opt-gd,hot,4,1594,49.4016,0.002470
opt-gd,hot,4,1602,49.6436,0.002470
opt-gd,hot,4,1626,50.3807,0.002470
opt-gd,hot,4,1627,50.4121,0.002470
opt-gd,hot,4,1628,50.4430,0.002470
opt-gd,hot,4,1629,50.4743,0.002470
opt-gd,hot,4,1654,51.2321,0.002470
opt-gd,hot,4,1670,51.7283,0.002470
opt-gd,hot,4,1676,51.9093,0.002470
opt-gd,hot,4,1678,51.9705,0.002470
opt-gd,hot,4,1684,52.1535,0.002413
opt-gd,hot,4,1693,52.4221,0.002413
opt-gd,hot,4,1701,52.6706,0.002413
opt-gd,hot,4,1725,53.4060,0.002413
opt-gd,hot,4,1726,53.4356,0.002413
opt-gd,hot,4,1727,53.4657,0.002413
opt-gd,hot,4,1728,53.4960,0.002413
opt-gd,hot,4,1769,54.7401,0.002413
opt-gd,hot,4,1781,55.1034,0.002413
opt-gd,hot,4,1882,58.1761,0.002388
opt-gd,hot,4,1885,58.2653,0.002388
opt-gd,hot,4,1886,58.2963,0.002388
opt-gd,hot,4,1887,58.3295,0.002388
opt-gd,hot,4,1888,58.3612,0.002388
opt-gd,hot,4,1939,59.8927,0.002388
opt-gd,hot,4,1976,60.9953,0.002388
opt-gd,hot,4,1981,61.1487,0.002327
opt-gd,hot,4,1984,61.2384,0.002327
opt-gd,hot,4,1985,61.2686,0.002327
opt-gd,hot,4,1986,61.2983,0.002327
opt-gd,hot,4,1987,61.3275,0.002327
none,hot,5,0,0.0000,0.011508
scipy-lbfgsb,hot,5,0,0.0000,0.011508
scipy-lbfgsb,hot,5,12,0.4232,0.011508
scipy-lbfgsb,hot,5,14,0.4873,0.011508
scipy-lbfgsb,hot,5,22,0.7470,0.011508
scipy-lbfgsb,hot,5,60,1.9886,0.011508
scipy-lbfgsb,hot,5,100,3.2599,0.011393
scipy-lbfgsb,hot,5,111,3.6077,0.011393
scipy-lbfgsb,hot,5,127,4.1166,0.011393
scipy-lbfgsb,hot,5,135,4.3725,0.011393
scipy-lbfgsb,hot,5,199,6.4417,0.001940
scipy-lbfgsb,hot,5,210,6.8013,0.001939
scipy-lbfgsb,hot,5,226,7.3157,0.001939
scipy-lbfgsb,hot,5,234,7.5731,0.001939
scipy-lbfgsb,hot,5,397,12.9413,0.001441
scipy-lbfgsb,hot,5,400,13.0396,0.001441
scipy-lbfgsb,hot,5,401,13.0719,0.001441
scipy-lbfgsb,hot,5,409,13.3302,0.001441
scipy-lbfgsb,hot,5,425,13.8664,0.001441
scipy-lbfgsb,hot,5,433,14.1407,0.001441
scipy-lbfgsb,hot,5,456,14.8760,0.001439
scipy-lbfgsb,hot,5,457,14.9083,0.001434
scipy-lbfgsb,hot,5,496,16.1696,0.000618
scipy-lbfgsb,hot,5,499,16.2667,0.000618
scipy-lbfgsb,hot,5,500,16.2990,0.000618
scipy-lbfgsb,hot,5,508,16.5589,0.000618
scipy-lbfgsb,hot,5,524,17.0999,0.000618
scipy-lbfgsb,hot,5,532,17.3713,0.000618
scipy-lbfgsb,hot,5,555,18.1341,0.000618
scipy-lbfgsb,hot,5,556,18.1662,0.000618
scipy-lbfgsb,hot,5,595,19.4849,0.000575
scipy-lbfgsb,hot,5,598,19.5816,0.000575
scipy-lbfgsb,hot,5,599,19.6147,0.000575
scipy-lbfgsb,hot,5,607,19.8714,0.000575
scipy-lbfgsb,hot,5,616,20.1582,0.000574
scipy-lbfgsb,hot,5,617,20.1900,0.000571
scipy-lbfgsb,hot,5,694,22.7267,0.000518
scipy-lbfgsb,hot,5,697,22.8268,0.000518
scipy-lbfgsb,hot,5,698,22.8598,0.000518
scipy-lbfgsb,hot,5,706,23.1262,0.000518
scipy-lbfgsb,hot,5,715,23.4247,0.000518
scipy-lbfgsb,hot,5,716,23.4572,0.000517
scipy-lbfgsb,hot,5,793,25.9916,0.000490
scipy-lbfgsb,hot,5,796,26.0868,0.000490
scipy-lbfgsb,hot,5,797,26.1180,0.000490
scipy-lbfgsb,hot,5,805,26.3712,0.000490
scipy-lbfgsb,hot,5,814,26.6532,0.000490
scipy-lbfgsb,hot,5,815,26.6848,0.000489
scipy-lbfgsb,hot,5,892,29.1325,0.000464
scipy-lbfgsb,hot,5,895,29.2268,0.000464
scipy-lbfgsb,hot,5,896,29.2581,0.000464
scipy-lbfgsb,hot,5,904,29.5117,0.000464
scipy-lbfgsb,hot,5,913,29.8051,0.000464
scipy-lbfgsb,hot,5,914,29.8363,0.000464
scipy-lbfgsb,hot,5,951,31.0189,0.000464
scipy-lbfgsb,hot,5,952,31.0528,0.000464
scipy-lbfgsb,hot,5,991,32.2940,0.000434
scipy-lbfgsb,hot,5,994,32.3873,0.000434
scipy-lbfgsb,hot,5,995,32.4183,0.000434
scipy-lbfgsb,hot,5,1012,32.9568,0.000434
scipy-lbfgsb,hot,5,1050,34.1457,0.000434
scipy-lbfgsb,hot,5,1090,35.4320,0.000414
scipy-lbfgsb,hot,5,1093,35.5329,0.000414
scipy-lbfgsb,hot,5,1094,35.5665,0.000414
scipy-lbfgsb,hot,5,1099,35.7367,0.000414
scipy-lbfgsb,hot,5,1121,36.4798,0.000414
scipy-lbfgsb,hot,5,1149,37.4103,0.000414
scipy-lbfgsb,hot,5,1189,38.7478,0.000409
scipy-lbfgsb,hot,5,1192,38.8483,0.000409
scipy-lbfgsb,hot,5,1193,38.8817,0.000409
scipy-lbfgsb,hot,5,1198,39.0497,0.000409
scipy-lbfgsb,hot,5,1220,39.7896,0.000409
scipy-lbfgsb,hot,5,1248,40.7292,0.000409
scipy-lbfgsb,hot,5,1288,42.0835,0.000404
scipy-lbfgsb,hot,5,1291,42.1814,0.000404
scipy-lbfgsb,hot,5,1292,42.2133,0.000404
scipy-lbfgsb,hot,5,1297,42.3739,0.000404
scipy-lbfgsb,hot,5,1319,43.0990,0.000404
scipy-lbfgsb,hot,5,1347,43.9944,0.000404
scipy-lbfgsb,hot,5,1387,45.2807,0.000396
scipy-lbfgsb,hot,5,1390,45.3766,0.000396
scipy-lbfgsb,hot,5,1391,45.4082,0.000396
scipy-lbfgsb,hot,5,1396,45.5659,0.000396
scipy-lbfgsb,hot,5,1404,45.8452,0.000396
scipy-lbfgsb,hot,5,1418,46.3007,0.000396
scipy-lbfgsb,hot,5,1486,48.4560,0.000366
scipy-lbfgsb,hot,5,1489,48.5543,0.000366
scipy-lbfgsb,hot,5,1490,48.5863,0.000366
scipy-lbfgsb,hot,5,1495,48.7504,0.000366
scipy-lbfgsb,hot,5,1503,49.0137,0.000366
scipy-lbfgsb,hot,5,1684,54.9982,0.000353
scipy-lbfgsb,hot,5,1687,55.0974,0.000353
scipy-lbfgsb,hot,5,1688,55.1312,0.000353
scipy-lbfgsb,hot,5,1693,55.2951,0.000353
scipy-lbfgsb,hot,5,1701,55.5613,0.000353
scipy-lbfgsb,hot,5,1882,61.4129,0.000338
scipy-lbfgsb,hot,5,1887,61.5719,0.000338
scipy-lbfgsb,hot,5,1888,61.6034,0.000338
scipy-lbfgsb,hot,5,1892,61.7328,0.000338
scipy-lbfgsb,hot,5,1899,61.9631,0.000338
scipy-lbfgsb,hot,5,1914,62.4509,0.000338
scipy-lbfgsb,hot,5,1981,64.6247,0.000310
scipy-lbfgsb,hot,5,1991,64.9405,0.000310
scipy-lbfgsb,hot,5,1999,65.1968,0.000310
scipy-powell,hot,5,0,0.0000,0.011508
scipy-powell,hot,5,101,3.1540,0.001903
scipy-powell,hot,5,105,3.2784,0.001684
scipy-powell,hot,5,108,3.3725,0.001677
scipy-powell,hot,5,110,3.4361,0.001676
scipy-powell,hot,5,111,3.4668,0.001676
scipy-powell,hot,5,112,3.4971,0.001676
scipy-powell,hot,5,113,3.5270,0.001676
scipy-powell,hot,5,114,3.5569,0.001676
scipy-powell,hot,5,115,3.5875,0.001676
scipy-powell,hot,5,117,3.6491,0.001676
scipy-powell,hot,5,132,4.1128,0.001676
scipy-powell,hot,5,134,4.1731,0.001676
scipy-powell,hot,5,135,4.2035,0.001676
scipy-powell,hot,5,136,4.2354,0.001676
scipy-powell,hot,5,137,4.2664,0.001676
scipy-powell,hot,5,143,4.4497,0.001676
scipy-powell,hot,5,151,4.6928,0.001676
scipy-powell,hot,5,152,4.7232,0.001676
scipy-powell,hot,5,153,4.7531,0.001676
scipy-powell,hot,5,172,5.3259,0.001676
scipy-powell,hot,5,176,5.4476,0.001676
scipy-powell,hot,5,178,5.5092,0.001676
scipy-powell,hot,5,179,5.5395,0.001676
scipy-powell,hot,5,180,5.5700,0.001676
scipy-powell,hot,5,181,5.6005,0.001676
scipy-powell,hot,5,182,5.6307,0.001676
scipy-powell,hot,5,183,5.6619,0.001676
scipy-powell,hot,5,186,5.7534,0.001676
scipy-powell,hot,5,190,5.8751,0.001676
scipy-powell,hot,5,271,8.3886,0.001535
scipy-powell,hot,5,272,8.4199,0.001500
scipy-powell,hot,5,275,8.5133,0.001500
scipy-powell,hot,5,276,8.5444,0.001500
scipy-powell,hot,5,277,8.5752,0.001500
scipy-powell,hot,5,278,8.6064,0.001500
scipy-powell,hot,5,279,8.6374,0.001500
scipy-powell,hot,5,395,12.2614,0.000827
scipy-powell,hot,5,396,12.2930,0.000817
scipy-powell,hot,5,398,12.3539,0.000806
scipy-powell,hot,5,403,12.5066,0.000805
scipy-powell,hot,5,407,12.6302,0.000805
scipy-powell,hot,5,408,12.6609,0.000805
scipy-powell,hot,5,409,12.6921,0.000805
scipy-powell,hot,5,410,12.7235,0.000805
scipy-powell,hot,5,411,12.7545,0.000805
scipy-powell,hot,5,412,12.7852,0.000805
scipy-powell,hot,5,551,17.0912,0.000727
scipy-powell,hot,5,554,17.1863,0.000724
scipy-powell,hot,5,556,17.2545,0.000723
scipy-powell,hot,5,557,17.2858,0.000722
scipy-powell,hot,5,558,17.3165,0.000722
scipy-powell,hot,5,559,17.3470,0.000722
scipy-powell,hot,5,560,17.3777,0.000722
scipy-powell,hot,5,561,17.4084,0.000722
scipy-powell,hot,5,562,17.4395,0.000722
scipy-powell,hot,5,684,21.2363,0.000638
scipy-powell,hot,5,686,21.3011,0.000636
scipy-powell,hot,5,687,21.3356,0.000636
scipy-powell,hot,5,688,21.3691,0.000636
scipy-powell,hot,5,689,21.4004,0.000636
scipy-powell,hot,5,690,21.4326,0.000636
scipy-powell,hot,5,691,21.4641,0.000636
scipy-powell,hot,5,692,21.4940,0.000636
scipy-powell,hot,5,746,23.1766,0.000600
scipy-powell,hot,5,747,23.2069,0.000597
scipy-powell,hot,5,748,23.2369,0.000597
scipy-powell,hot,5,749,23.2669,0.000596
scipy-powell,hot,5,750,23.2968,0.000596
scipy-powell,hot,5,751,23.3268,0.000596
scipy-powell,hot,5,752,23.3565,0.000596
scipy-powell,hot,5,753,23.3868,0.000596
scipy-powell,hot,5,940,29.0639,0.000530
scipy-powell,hot,5,943,29.1548,0.000524
scipy-powell,hot,5,944,29.1859,0.000523
scipy-powell,hot,5,945,29.2175,0.000522
scipy-powell,hot,5,946,29.2496,0.000522
scipy-powell,hot,5,948,29.3125,0.000522
scipy-powell,hot,5,949,29.3438,0.000522
scipy-powell,hot,5,950,29.3737,0.000522
scipy-powell,hot,5,951,29.4034,0.000522
scipy-powell,hot,5,952,29.4340,0.000522
scipy-powell,hot,5,953,29.4647,0.000522
scipy-powell,hot,5,954,29.4953,0.000522
scipy-powell,hot,5,1007,31.1086,0.000501
scipy-powell,hot,5,1010,31.1992,0.000499
scipy-powell,hot,5,1011,31.2299,0.000493
scipy-powell,hot,5,1013,31.2912,0.000493
scipy-powell,hot,5,1015,31.3537,0.000493
scipy-powell,hot,5,1017,31.4154,0.000493
scipy-powell,hot,5,1018,31.4454,0.000493
scipy-powell,hot,5,1216,37.5781,0.000434
scipy-powell,hot,5,1220,37.7004,0.000429
scipy-powell,hot,5,1221,37.7309,0.000428
scipy-powell,hot,5,1223,37.7930,0.000428
scipy-powell,hot,5,1224,37.8238,0.000428
scipy-powell,hot,5,1225,37.8549,0.000428
scipy-powell,hot,5,1227,37.9165,0.000428
scipy-powell,hot,5,1228,37.9473,0.000428
scipy-powell,hot,5,1229,37.9789,0.000428
scipy-powell,hot,5,1230,38.0098,0.000428
scipy-powell,hot,5,1291,39.8635,0.000428
scipy-powell,hot,5,1292,39.8939,0.000428
scipy-powell,hot,5,1293,39.9237,0.000428
scipy-powell,hot,5,1298,40.0760,0.000428
scipy-powell,hot,5,1299,40.1060,0.000428
scipy-powell,hot,5,1314,40.5680,0.000428
scipy-powell,hot,5,1315,40.5987,0.000428
scipy-powell,hot,5,1316,40.6299,0.000428
scipy-powell,hot,5,1317,40.6607,0.000428
scipy-powell,hot,5,1318,40.6915,0.000428
scipy-powell,hot,5,1320,40.7545,0.000428
scipy-powell,hot,5,1323,40.8539,0.000428
scipy-powell,hot,5,1343,41.4737,0.000427
scipy-powell,hot,5,1344,41.5042,0.000427
scipy-powell,hot,5,1345,41.5354,0.000427
scipy-powell,hot,5,1348,41.6294,0.000427
scipy-powell,hot,5,1349,41.6601,0.000427
scipy-powell,hot,5,1350,41.6907,0.000427
scipy-powell,hot,5,1353,41.7825,0.000427
scipy-powell,hot,5,1410,43.5243,0.000427
scipy-powell,hot,5,1411,43.5549,0.000427
scipy-powell,hot,5,1412,43.5858,0.000427
scipy-powell,hot,5,1414,43.6473,0.000427
scipy-powell,hot,5,1422,43.9021,0.000427
scipy-powell,hot,5,1423,43.9329,0.000427
scipy-powell,hot,5,1424,43.9639,0.000427
scipy-powell,hot,5,1425,43.9948,0.000427
scipy-powell,hot,5,1426,44.0250,0.000427
scipy-powell,hot,5,1427,44.0561,0.000427
scipy-powell,hot,5,1437,44.3675,0.000427
scipy-powell,hot,5,1446,44.6486,0.000427
scipy-powell,hot,5,1447,44.6794,0.000427
scipy-powell,hot,5,1448,44.7109,0.000427
scipy-powell,hot,5,1449,44.7422,0.000427
scipy-powell,hot,5,1450,44.7734,0.000427
scipy-powell,hot,5,1451,44.8049,0.000427
scipy-powell,hot,5,1467,45.3045,0.000427
scipy-powell,hot,5,1478,45.6505,0.000427
scipy-powell,hot,5,1479,45.6816,0.000427
scipy-powell,hot,5,1480,45.7128,0.000427
scipy-powell,hot,5,1481,45.7440,0.000427
scipy-powell,hot,5,1482,45.7754,0.000427
scipy-powell,hot,5,1483,45.8072,0.000427
scipy-powell,hot,5,1484,45.8398,0.000427
scipy-powell,hot,5,1512,46.7197,0.000427
scipy-powell,hot,5,1513,46.7504,0.000427
scipy-powell,hot,5,1514,46.7822,0.000427
scipy-powell,hot,5,1515,46.8140,0.000427
scipy-powell,hot,5,1516,46.8449,0.000427
scipy-powell,hot,5,1525,47.1210,0.000427
scipy-powell,hot,5,1552,47.9717,0.000427
scipy-powell,hot,5,1559,48.1891,0.000427
scipy-powell,hot,5,1560,48.2194,0.000427
scipy-powell,hot,5,1578,48.7657,0.000426
scipy-powell,hot,5,1580,48.8291,0.000426
scipy-powell,hot,5,1582,48.8909,0.000426
scipy-powell,hot,5,1583,48.9216,0.000426
scipy-powell,hot,5,1584,48.9522,0.000426
scipy-powell,hot,5,1585,48.9830,0.000426
scipy-powell,hot,5,1586,49.0136,0.000426
scipy-powell,hot,5,1587,49.0448,0.000426
scipy-powell,hot,5,1588,49.0750,0.000426
scipy-powell,hot,5,1589,49.1051,0.000426
scipy-powell,hot,5,1646,50.8473,0.000426
scipy-powell,hot,5,1647,50.8785,0.000426
scipy-powell,hot,5,1648,50.9092,0.000426
scipy-powell,hot,5,1649,50.9399,0.000426
scipy-powell,hot,5,1650,50.9707,0.000426
scipy-powell,hot,5,1651,51.0019,0.000426
scipy-powell,hot,5,1666,51.4734,0.000426
scipy-powell,hot,5,1668,51.5363,0.000426
scipy-powell,hot,5,1669,51.5674,0.000426
scipy-powell,hot,5,1670,51.5987,0.000426
scipy-powell,hot,5,1671,51.6302,0.000426
scipy-powell,hot,5,1673,51.6942,0.000426
scipy-powell,hot,5,1676,51.7872,0.000426
scipy-powell,hot,5,1681,51.9481,0.000426
scipy-powell,hot,5,1688,52.1693,0.000426
scipy-powell,hot,5,1698,52.4880,0.000426
scipy-powell,hot,5,1718,53.1128,0.000426
scipy-powell,hot,5,1719,53.1432,0.000426
scipy-powell,hot,5,1722,53.2355,0.000426
scipy-powell,hot,5,1725,53.3280,0.000426
scipy-powell,hot,5,1909,59.1566,0.000426
scipy-powell,hot,5,1911,59.2193,0.000426
scipy-powell,hot,5,1913,59.2808,0.000426
scipy-powell,hot,5,1914,59.3119,0.000426
scipy-powell,hot,5,1915,59.3427,0.000426
scipy-powell,hot,5,1916,59.3742,0.000426
scipy-powell,hot,5,1917,59.4056,0.000426
scipy-powell,hot,5,1926,59.6914,0.000426
scipy-powell,hot,5,1989,61.6222,0.000426
scipy-powell,hot,5,1990,61.6533,0.000426
scipy-powell,hot,5,1991,61.6837,0.000426
scipy-powell,hot,5,1992,61.7143,0.000426
scipy-powell,hot,5,1993,61.7458,0.000426
scipy-powell,hot,5,1995,61.8058,0.000426
scipy-powell,hot,5,1996,61.8368,0.000426
scipy-de,hot,5,0,0.0000,0.011508
opt-ga,hot,5,0,0.0000,0.011508
opt-ga,hot,5,393,7.4833,0.008649
opt-ga,hot,5,477,9.3776,0.008511
opt-ga,hot,5,499,9.9171,0.008365
opt-ga,hot,5,540,10.9187,0.007505
opt-ga,hot,5,585,12.0289,0.004263
opt-ga,hot,5,670,14.2965,0.002919
opt-ga,hot,5,723,15.7935,0.002045
opt-ga,hot,5,740,16.2648,0.001736
opt-ga,hot,5,832,18.8826,0.001388
opt-ga,hot,5,911,21.2034,0.001062
opt-ga,hot,5,930,21.7848,0.000975
opt-ga,hot,5,941,22.1190,0.000942
opt-ga,hot,5,1053,25.5322,0.000938
opt-ga,hot,5,1135,28.0450,0.000689
opt-ga,hot,5,1404,36.3285,0.000686
opt-ga,hot,5,1460,38.1168,0.000666
opt-ga,hot,5,1615,42.9103,0.000610
opt-ga,hot,5,1681,44.9249,0.000502
opt-pso,hot,5,0,0.0000,0.011508
opt-aco,hot,5,0,0.0000,0.011508
opt-gd,hot,5,0,0.0000,0.011508
opt-gd,hot,5,12,0.4403,0.011508
opt-gd,hot,5,14,0.5066,0.011508
opt-gd,hot,5,22,0.7663,0.011508
opt-gd,hot,5,41,1.4290,0.011508
opt-gd,hot,5,45,1.5624,0.011508
opt-gd,hot,5,100,3.3921,0.011459
opt-gd,hot,5,111,3.7510,0.011459
opt-gd,hot,5,127,4.2720,0.011459
opt-gd,hot,5,135,4.5428,0.011459
opt-gd,hot,5,140,4.7079,0.011459
opt-gd,hot,5,144,4.8388,0.011459
opt-gd,hot,5,298,9.9565,0.001703
opt-gd,hot,5,301,10.0534,0.001703
opt-gd,hot,5,302,10.0856,0.001703
opt-gd,hot,5,310,10.3562,0.001703
opt-gd,hot,5,319,10.6489,0.001703
opt-gd,hot,5,320,10.6825,0.001703
opt-gd,hot,5,357,11.8963,0.001703
opt-gd,hot,5,358,11.9289,0.001703
opt-gd,hot,5,496,16.4046,0.001164
opt-gd,hot,5,499,16.5038,0.001164
opt-gd,hot,5,500,16.5404,0.001164
opt-gd,hot,5,508,16.8057,0.001164
opt-gd,hot,5,524,17.3266,0.001164
opt-gd,hot,5,532,17.5830,0.001164
opt-gd,hot,5,555,18.3414,0.001164
opt-gd,hot,5,556,18.3752,0.001164
opt-gd,hot,5,595,19.6677,0.001021
opt-gd,hot,5,598,19.7668,0.001021
opt-gd,hot,5,599,19.7995,0.001021
opt-gd,hot,5,607,20.0670,0.001021
opt-gd,hot,5,623,20.6051,0.001021
opt-gd,hot,5,631,20.8714,0.001021
opt-gd,hot,5,654,21.6492,0.001021
opt-gd,hot,5,655,21.6831,0.001021
opt-gd,hot,5,694,22.9414,0.000863
opt-gd,hot,5,697,23.0359,0.000863
opt-gd,hot,5,698,23.0673,0.000863
opt-gd,hot,5,706,23.3189,0.000863
opt-gd,hot,5,722,23.8228,0.000863
opt-gd,hot,5,730,24.0791,0.000863
opt-gd,hot,5,753,24.8440,0.000863
opt-gd,hot,5,754,24.8771,0.000863
opt-gd,hot,5,991,32.4255,0.000809
opt-gd,hot,5,994,32.5219,0.000809
opt-gd,hot,5,995,32.5547,0.000809
opt-gd,hot,5,1003,32.8150,0.000809
opt-gd,hot,5,1012,33.1098,0.000809
opt-gd,hot,5,1013,33.1436,0.000809
opt-gd,hot,5,1050,34.3442,0.000809
opt-gd,hot,5,1051,34.3756,0.000809
opt-gd,hot,5,1090,35.6405,0.000772
opt-gd,hot,5,1093,35.7348,0.000772
opt-gd,hot,5,1094,35.7676,0.000772
opt-gd,hot,5,1102,36.0188,0.000772
opt-gd,hot,5,1111,36.3014,0.000772
opt-gd,hot,5,1112,36.3355,0.000772
opt-gd,hot,5,1149,37.4983,0.000772
opt-gd,hot,5,1150,37.5290,0.000772
opt-gd,hot,5,1189,38.7863,0.000618
opt-gd,hot,5,1192,38.8801,0.000618
opt-gd,hot,5,1193,38.9119,0.000618
opt-gd,hot,5,1210,39.4536,0.000618
opt-gd,hot,5,1211,39.4844,0.000618
opt-gd,hot,5,1288,41.8991,0.000555
opt-gd,hot,5,1291,41.9916,0.000555
opt-gd,hot,5,1292,42.0224,0.000555
opt-gd,hot,5,1309,42.5455,0.000555
opt-gd,hot,5,1310,42.5763,0.000555
opt-gd,hot,5,1387,45.0507,0.000507
opt-gd,hot,5,1390,45.1469,0.000507
opt-gd,hot,5,1391,45.1789,0.000507
opt-gd,hot,5,1446,46.9153,0.000507
opt-gd,hot,5,1486,48.1735,0.000487
opt-gd,hot,5,1489,48.2673,0.000487
opt-gd,hot,5,1490,48.2996,0.000487
opt-gd,hot,5,1545,50.0377,0.000487
opt-gd,hot,5,1585,51.2904,0.000477
opt-gd,hot,5,1588,51.3846,0.000477
opt-gd,hot,5,1589,51.4160,0.000477
opt-gd,hot,5,1644,53.1374,0.000477
opt-gd,hot,5,1684,54.4386,0.000474
opt-gd,hot,5,1687,54.5326,0.000474
opt-gd,hot,5,1688,54.5641,0.000474
opt-gd,hot,5,1743,56.3300,0.000474
opt-gd,hot,5,1783,57.5935,0.000466
opt-gd,hot,5,1786,57.6883,0.000466
opt-gd,hot,5,1787,57.7197,0.000466
opt-gd,hot,5,1882,60.7193,0.000437
opt-gd,hot,5,1885,60.8142,0.000437
opt-gd,hot,5,1886,60.8463,0.000437
opt-gd,hot,5,1895,61.1301,0.000437
opt-gd,hot,5,1981,63.8565,0.000357
opt-gd,hot,5,1984,63.9519,0.000357
opt-gd,hot,5,1985,63.9836,0.000357
opt-gd,hot,5,1994,64.2691,0.000357
none,hot,6,0,0.0000,0.013122
scipy-lbfgsb,hot,6,0,0.0000,0.013122
scipy-lbfgsb,hot,6,8,0.2909,0.013122
scipy-lbfgsb,hot,6,10,0.3547,0.013122
scipy-lbfgsb,hot,6,18,0.6140,0.013122
scipy-lbfgsb,hot,6,58,1.8966,0.013122
scipy-lbfgsb,hot,6,94,3.0726,0.012933
scipy-lbfgsb,hot,6,101,3.2957,0.012933
scipy-lbfgsb,hot,6,119,3.8580,0.012933
scipy-lbfgsb,hot,6,127,4.1103,0.012933
scipy-lbfgsb,hot,6,179,5.7273,0.012933
scipy-lbfgsb,hot,6,187,5.9727,0.000909
scipy-lbfgsb,hot,6,188,6.0032,0.000909
scipy-lbfgsb,hot,6,189,6.0337,0.000909
scipy-lbfgsb,hot,6,195,6.2172,0.000909
scipy-lbfgsb,hot,6,213,6.7828,0.000909
scipy-lbfgsb,hot,6,221,7.0369,0.000909
scipy-lbfgsb,hot,6,244,7.7696,0.000908
scipy-lbfgsb,hot,6,245,7.8007,0.000907
scipy-lbfgsb,hot,6,280,8.8926,0.000770
scipy-lbfgsb,hot,6,283,8.9877,0.000770
scipy-lbfgsb,hot,6,284,9.0187,0.000770
scipy-lbfgsb,hot,6,287,9.1122,0.000770
scipy-lbfgsb,hot,6,332,10.5088,0.000769
scipy-lbfgsb,hot,6,365,11.5363,0.000769
scipy-lbfgsb,hot,6,373,11.7863,0.000449
scipy-lbfgsb,hot,6,374,11.8169,0.000449
scipy-lbfgsb,hot,6,375,11.8479,0.000449
scipy-lbfgsb,hot,6,399,12.6013,0.000449
scipy-lbfgsb,hot,6,407,12.8569,0.000449
