seed,condition,detector,whitened,auroc,fpr95,n_neg,n_pos,train_ms,n_params,structure,samples_per_sec
1,length+template,perplexity,False,0.7692714340638216,0.6911764705882353,204,204,0.0,0,threshold,3074604.560538493
1,length+template,n_tokens (control),False,,1.0,204,204,0.0,0,threshold,3079245.170580619
1,length+template+entropy,FIS · stats,True,0.6953895463510847,0.8910256410256411,156,156,1056.9344999967143,67,3R/33MF/8ant,446288.08640944364
1,length+template+entropy,Mahalanobis · stats,False,0.6886916502301118,0.8717948717948718,156,156,1.5894000098342076,209,19f full cov,791677.2621289627
1,length+template+entropy,OneClassSVM · stats,False,0.5906886916502301,0.9358974358974359,156,156,1.4642000023741275,881,44SV,340462.68265213515
1,length+template+entropy,IsolationForest · stats,False,0.6702416173570019,0.782051282051282,156,156,97.86880000319798,10474,100 trees,85418.60583127345
1,length+template+entropy,mean entropy,False,0.560568704799474,0.7307692307692307,156,156,0.0,0,threshold,2112389.9201469338
1,length+template+entropy,perplexity,False,0.5534598948060486,0.7307692307692307,156,156,0.0,0,threshold,2370820.704990765
1,length+template+entropy,n_tokens (control),False,,1.0,156,156,0.0,0,threshold,2456693.066932283
2,length+template,FIS · stats,False,0.7997739440809042,1.0,205,205,1053.2344999955967,93,4R/46MF/6ant,364412.0535613436
2,length+template,Mahalanobis · stats,False,0.7726115407495538,0.7024390243902439,205,205,1.4271999971242622,209,19f full cov,1003180.8222975078
2,length+template,OneClassSVM · stats,False,0.6436406900654372,0.9658536585365853,205,205,1.3996999914525077,881,44SV,395066.48655869544
2,length+template,IsolationForest · stats,False,0.7800832837596667,0.6585365853658537,205,205,107.85799998848233,11962,100 trees,106840.3908691072
2,length+template,mean entropy,False,0.7761094586555622,0.6585365853658537,205,205,0.0,0,threshold,2298206.2123592575
2,length+template,perplexity,False,0.7642831647828674,0.6487804878048781,205,205,0.0,0,threshold,2702702.6044051917
2,length+template,n_tokens (control),False,,1.0,205,205,0.0,0,threshold,2939068.1017908035
2,length+template+entropy,FIS · stats,False,0.7482853223593964,1.0,162,162,1053.2344999955967,93,4R/46MF/6ant,301171.2217123341
2,length+template+entropy,Mahalanobis · stats,False,0.7058756287151349,0.7777777777777778,162,162,1.4271999971242622,209,19f full cov,873315.3936504618
2,length+template+entropy,OneClassSVM · stats,False,0.6129019966468527,0.9567901234567902,162,162,1.3996999914525077,881,44SV,361889.8665044073
2,length+template+entropy,IsolationForest · stats,False,0.6716582837982015,0.7962962962962963,162,162,107.85799998848233,11962,100 trees,76932.20949931613
2,length+template+entropy,mean entropy,False,0.5675201950922116,0.7839506172839507,162,162,0.0,0,threshold,1726158.7349915642
2,length+template+entropy,perplexity,False,0.5594421582075902,0.7901234567901234,162,162,0.0,0,threshold,2434259.782878443
2,length+template+entropy,n_tokens (control),False,,1.0,162,162,0.0,0,threshold,2704507.6153362617
3,length+template,FIS · stats,False,0.799045478649529,1.0,199,199,829.1604000114603,65,4R/32MF/6ant,322397.73199151276
3,length+template,Mahalanobis · stats,False,0.7401580768162421,0.8442211055276382,199,199,1.469599999836646,209,19f full cov,842863.1913474225
