seed,condition,detector,whitened,auroc,fpr95,n_neg,n_pos,train_ms,n_params,structure,samples_per_sec
1,length+template+entropy,n_tokens (control),False,0.5,0.9555555555555556,135,135,0.0,0,threshold,1313868.5637585947
2,length+template,FIS · stats,False,0.8334554036458334,0.71875,192,192,2206.786700000521,173,4R/86MF/12ant,137142.85704364278
2,length+template,Mahalanobis · stats,False,0.8307291666666667,0.65625,192,192,1.269000000320375,209,19f full cov,439510.12804842595
2,length+template,OneClassSVM · stats,False,0.7635633680555556,0.9010416666666666,192,192,0.9263999963877723,861,43SV,178554.82150958196
2,length+template,IsolationForest · stats,False,0.8276909722222222,0.7083333333333334,192,192,96.86259999580216,11954,100 trees,51108.685864989166
2,length+template,mean entropy,False,0.8252224392361112,0.5729166666666666,192,192,0.0,0,threshold,1297735.6683127363
2,length+template,perplexity,False,0.8120930989583334,0.5989583333333334,192,192,0.0,0,threshold,1388788.376879118
2,length+template,n_tokens (control),False,0.5,0.953125,192,192,0.0,0,threshold,1568627.4421195197
2,length+template+entropy,FIS · stats,False,0.7419922734608049,0.7972027972027972,143,143,2206.786700000521,173,4R/86MF/12ant,109002.21057056158
2,length+template+entropy,Mahalanobis · stats,False,0.7779353513619248,0.6853146853146853,143,143,1.269000000320375,209,19f full cov,385964.9142618432
2,length+template+entropy,OneClassSVM · stats,False,0.6781749718812655,0.9020979020979021,143,143,0.9263999963877723,861,43SV,175826.87792860312
2,length+template+entropy,IsolationForest · stats,False,0.7286908895300503,0.8951048951048951,143,143,96.86259999580216,11954,100 trees,39621.51752571582
2,length+template+entropy,mean entropy,False,0.58433175216392,0.7412587412587412,143,143,0.0,0,threshold,961021.4713841927
2,length+template+entropy,perplexity,False,0.5701990317374932,0.7272727272727273,143,143,0.0,0,threshold,1044558.0566133272
2,length+template+entropy,n_tokens (control),False,0.5,0.9790209790209791,143,143,0.0,0,threshold,1244560.46798756
3,length+template,FIS · stats,False,0.898205380871331,0.43169398907103823,183,183,1470.3770000051009,123,4R/61MF/8ant,235158.0583561536
3,length+template,Mahalanobis · stats,False,0.8699274388605214,0.5355191256830601,183,183,1.0561999952187762,209,19f full cov,583266.9275616566
3,length+template,OneClassSVM · stats,False,0.8192242228791542,0.7923497267759563,183,183,0.9319999953731894,1021,51SV,69476.08189809039
3,length+template,IsolationForest · stats,False,0.854937442145182,0.5519125683060109,183,183,118.2839000102831,12192,100 trees,56435.323021432385
3,length+template,mean entropy,False,0.839230792200424,0.5519125683060109,183,183,0.0,0,threshold,1544955.681179269
3,length+template,perplexity,False,0.824718564304697,0.546448087431694,183,183,0.0,0,threshold,1678899.0745499954
3,length+template,n_tokens (control),False,0.5,0.9453551912568307,183,183,0.0,0,threshold,1921259.7424590718
3,length+template+entropy,FIS · stats,False,0.7809119610786192,0.8920863309352518,139,139,1470.3770000051009,123,4R/61MF/8ant,200302.6149621536
3,length+template+entropy,Mahalanobis · stats,False,0.7622276279695669,0.8920863309352518,139,139,1.0561999952187762,209,19f full cov,509530.78509123233
3,length+template+entropy,OneClassSVM · stats,False,0.678122250401118,0.8992805755395683,139,139,0.9319999953731894,1021,51SV,70799.1647639733
3,length+template+entropy,IsolationForest · stats,False,0.6817452512809896,0.9424460431654677,139,139,118.2839000102831,12192,100 trees,44757.13617157617
3,length+template+entropy,mean entropy,False,0.6069561616893535,0.7122302158273381,139,139,0.0,0,threshold,1196728.4019069963
3,length+template+entropy,perplexity,False,0.5855286993426841,0.7194244604316546,139,139,0.0,0,threshold,1554809.899128529
3,length+template+entropy,n_tokens (control),False,0.5,0.9568345323741008,139,139,0.0,0,threshold,1847176.124165259
4,length+template,FIS · stats,False,0.8939615885416667,0.4375,192,192,1198.697899992112,95,4R/47MF/6ant,293062.65860176116
4,length+template,Mahalanobis · stats,False,0.84326171875,0.5416666666666666,192,192,2.028899994911626,209,19f full cov,839344.2517955235
4,length+template,OneClassSVM · stats,False,0.787136501736111,0.828125,192,192,1.6341000009560958,881,44SV,236322.2346818323
4,length+template,IsolationForest · stats,False,0.8115505642361112,0.6510416666666666,192,192,115.30340000172146,12236,100 trees,57430.86613682443
4,length+template,mean entropy,False,0.8415798611111112,0.5260416666666666,192,192,0.0,0,threshold,1557809.332047255
4,length+template,perplexity,False,0.8304036458333334,0.5208333333333334,192,192,0.0,0,threshold,1692375.4167320724
4,length+template,n_tokens (control),False,0.5,0.9479166666666666,192,192,0.0,0,threshold,1673931.9926090988
4,length+template+entropy,FIS · stats,False,0.7841695501730103,1.0,136,136,1198.697899992112,95,4R/47MF/6ant,147114.50113581913
4,length+template+entropy,Mahalanobis · stats,False,0.735996972318339,0.8529411764705882,136,136,2.028899994911626,209,19f full cov,409947.2477655134
4,length+template+entropy,OneClassSVM · stats,False,0.644193339100346,0.9338235294117647,136,136,1.6341000009560958,881,44SV,197775.0316452787
4,length+template+entropy,IsolationForest · stats,False,0.651492214532872,0.9117647058823529,136,136,115.30340000172146,12236,100 trees,51707.09457789701
4,length+template+entropy,mean entropy,False,0.6168360726643598,0.7720588235294118,136,136,0.0,0,threshold,1156954.4860652878
