seed,condition,detector,whitened,auroc,fpr95,n_neg,n_pos,train_ms,n_params,structure,samples_per_sec
0,length+template,FIS · stats,False,0.8930087143503848,0.4148936170212766,188,188,1098.424600000726,79,4R/39MF/6ant,411603.72193763906
0,length+template,Mahalanobis · stats,False,0.8509223630602082,0.6063829787234043,188,188,1.92090000200551,209,19f full cov,682271.8133163833
0,length+template,OneClassSVM · stats,False,0.7921570846536894,0.8138297872340425,188,188,1.8670999997993931,981,49SV,282770.5504160554
0,length+template,IsolationForest · stats,False,0.8518277501131735,0.4787234042553192,188,188,134.38090001000091,11804,100 trees,84941.03819034531
0,length+template,mean entropy,False,0.8583352195563603,0.5957446808510638,188,188,0.0,0,threshold,1892299.9534760548
0,length+template,perplexity,False,0.844895880488909,0.5425531914893617,188,188,0.0,0,threshold,2230130.4435672252
0,length+template,n_tokens (control),False,0.5,0.9468085106382979,188,188,0.0,0,threshold,2543978.264355912
0,length+template+entropy,FIS · stats,False,0.7983888408304498,1.0,136,136,1098.424600000726,79,4R/39MF/6ant,345309.12672384863
0,length+template+entropy,Mahalanobis · stats,False,0.7549740484429066,0.8382352941176471,136,136,1.92090000200551,209,19f full cov,591947.7610696529
0,length+template+entropy,OneClassSVM · stats,False,0.6870134083044982,0.9044117647058824,136,136,1.8670999997993931,981,49SV,261463.04187951155
0,length+template+entropy,IsolationForest · stats,False,0.693609429065744,0.9338235294117647,136,136,134.38090001000091,11804,100 trees,68972.51254127422
0,length+template+entropy,mean entropy,False,0.5830990484429066,0.7941176470588235,136,136,0.0,0,threshold,1553397.9777569291
0,length+template+entropy,perplexity,False,0.5571474913494809,0.7867647058823529,136,136,0.0,0,threshold,1895470.3662866098
0,length+template+entropy,n_tokens (control),False,0.5,0.9705882352941176,136,136,0.0,0,threshold,1877156.6935187837
1,length+template,FIS · stats,True,0.8623326363097282,0.6424581005586593,179,179,2694.1755000007106,245,3R/122MF/19ant,91422.15070204806
1,length+template,Mahalanobis · stats,False,0.8569020941918167,0.4972067039106145,179,179,2.3634000099264085,209,19f full cov,550769.2292698566
1,length+template,OneClassSVM · stats,False,0.8117724165912424,0.7150837988826816,179,179,1.5694999892730266,861,43SV,226167.16096802917
1,length+template,IsolationForest · stats,False,0.8539995630598296,0.5865921787709497,179,179,118.98140000994317,11166,100 trees,54961.082102660046
1,length+template,mean entropy,False,0.8605536656159295,0.5977653631284916,179,179,0.0,0,threshold,1503569.8744616525
1,length+template,perplexity,False,0.8501295215505134,0.6033519553072626,179,179,0.0,0,threshold,1448220.0348132194
1,length+template,n_tokens (control),False,0.5,0.9497206703910615,179,179,0.0,0,threshold,1771400.2010114049
1,length+template+entropy,FIS · stats,True,0.8079012345679013,0.837037037037037,135,135,2694.1755000007106,245,3R/122MF/19ant,86499.64746649752
1,length+template+entropy,Mahalanobis · stats,False,0.8177777777777778,0.7037037037037037,135,135,2.3634000099264085,209,19f full cov,658055.0887608319
1,length+template+entropy,OneClassSVM · stats,False,0.7277366255144033,0.8592592592592593,135,135,1.5694999892730266,861,43SV,327272.72904608864
1,length+template+entropy,IsolationForest · stats,False,0.7290534979423868,0.8222222222222222,135,135,118.98140000994317,11166,100 trees,76787.44101892972
1,length+template+entropy,mean entropy,False,0.6165157750342936,0.7037037037037037,135,135,0.0,0,threshold,1828029.7385886929
1,length+template+entropy,perplexity,False,0.599122085048011,0.7407407407407407,135,135,0.0,0,threshold,2107728.3300251677
1,length+template+entropy,n_tokens (control),False,0.5,0.9555555555555556,135,135,0.0,0,threshold,2177419.384292029
2,length+template,FIS · stats,False,0.855712890625,0.6510416666666666,192,192,1111.0030999989249,97,4R/48MF/6ant,192221.0537579886
2,length+template,Mahalanobis · stats,False,0.8307291666666667,0.65625,192,192,3.645800010417588,209,19f full cov,537664.522862909
2,length+template,OneClassSVM · stats,False,0.7635633680555556,0.9010416666666666,192,192,3.53509999695234,861,43SV,220385.6754185279
