seed,condition,detector,whitened,auroc,fpr95,n_neg,n_pos,train_ms,n_params,structure,samples_per_sec
1,length+template,IsolationForest · stats,False,0.7875333250666501,0.7519685039370079,508,508,97.01319999294356,11524,100 trees,190144.6671757672
1,length+template,mean entropy,False,0.8310302870605742,0.547244094488189,508,508,0.0,0,threshold,3490209.4937761193
1,length+template,perplexity,False,0.8159681319362639,0.5826771653543307,508,508,0.0,0,threshold,4630811.36371783
1,length+template,n_tokens (control),False,0.5,0.9488188976377953,508,508,0.0,0,threshold,6040428.0550349625
1,length+template+entropy,FIS · stats,False,0.7470782510790017,0.8136986301369863,365,365,1064.242699998431,83,4R/41MF/6ant,543195.176951083
1,length+template+entropy,Mahalanobis · stats,False,0.7793657346594107,0.7643835616438356,365,365,1.3430999970296398,209,19f full cov,1291578.2107591075
1,length+template+entropy,OneClassSVM · stats,False,0.6471458059673485,0.9561643835616438,365,365,3.2973999914247543,1621,81SV,219595.1032219883
1,length+template+entropy,IsolationForest · stats,False,0.6874235316194408,0.8410958904109589,365,365,97.01319999294356,11524,100 trees,134114.75072147622
1,length+template+entropy,mean entropy,False,0.5970876337023832,0.7452054794520548,365,365,0.0,0,threshold,2959059.570968015
1,length+template+entropy,perplexity,False,0.5751998498780259,0.7780821917808219,365,365,0.0,0,threshold,3279425.089325294
1,length+template+entropy,n_tokens (control),False,0.5,0.9863013698630136,365,365,0.0,0,threshold,3692463.477950572
2,length+template,FIS · stats,False,0.809282,0.776,500,500,1021.8929999973625,71,4R/35MF/6ant,819202.0996147563
2,length+template,Mahalanobis · stats,False,0.8382639999999999,0.654,500,500,1.3116000045556575,209,19f full cov,1735508.4818698217
2,length+template,OneClassSVM · stats,False,0.752256,0.886,500,500,3.174500001478009,1741,87SV,244774.0737544237
2,length+template,IsolationForest · stats,False,0.8108439999999999,0.668,500,500,92.85349999845494,11660,100 trees,176922.26008878872
2,length+template,mean entropy,False,0.84568,0.544,500,500,0.0,0,threshold,3599712.143201746
2,length+template,perplexity,False,0.8295720000000001,0.574,500,500,0.0,0,threshold,5356186.105813385
2,length+template,n_tokens (control),False,0.5,0.95,500,500,0.0,0,threshold,5574136.066086786
2,length+template+entropy,FIS · stats,False,0.7160879629629628,0.9555555555555556,360,360,1021.8929999973625,71,4R/35MF/6ant,649409.2167859196
2,length+template+entropy,Mahalanobis · stats,False,0.7280092592592593,0.8277777777777777,360,360,1.3116000045556575,209,19f full cov,1427721.5991490115
2,length+template+entropy,OneClassSVM · stats,False,0.5792669753086419,0.9472222222222222,360,360,3.174500001478009,1741,87SV,239027.95278814156
2,length+template+entropy,IsolationForest · stats,False,0.6430555555555555,0.8722222222222222,360,360,92.85349999845494,11660,100 trees,145536.86947222936
2,length+template+entropy,mean entropy,False,0.5999151234567901,0.7138888888888889,360,360,0.0,0,threshold,3283173.788683759
2,length+template+entropy,perplexity,False,0.5742283950617284,0.7416666666666667,360,360,0.0,0,threshold,3612644.4430935024
2,length+template+entropy,n_tokens (control),False,0.5,0.975,360,360,0.0,0,threshold,4371584.62931846
3,length+template,FIS · stats,False,0.8147082665661232,0.8271844660194175,515,515,1054.3477999890456,79,4R/39MF/6ant,696275.2648868611
3,length+template,Mahalanobis · stats,False,0.8183429163917428,0.6873786407766991,515,515,1.8419999978505075,209,19f full cov,1784786.0000559785
3,length+template,OneClassSVM · stats,False,0.7280535394476388,0.9223300970873787,515,515,4.7048999986145645,1681,84SV,224376.42955197048
3,length+template,IsolationForest · stats,False,0.8109906683004996,0.6757281553398058,515,515,111.34239999228157,10874,100 trees,162018.46675666896
3,length+template,mean entropy,False,0.8345291733433877,0.6116504854368932,515,515,0.0,0,threshold,3691756.2742006434
3,length+template,perplexity,False,0.816646243755302,0.6368932038834951,515,515,0.0,0,threshold,5044074.13110605
3,length+template,n_tokens (control),False,0.5,0.9495145631067962,515,515,0.0,0,threshold,5469994.887747387
3,length+template+entropy,FIS · stats,False,0.7252778598083169,0.8626943005181347,386,386,1054.3477999890456,79,4R/39MF/6ant,611001.1861646955
3,length+template+entropy,Mahalanobis · stats,False,0.7388050685924453,0.8134715025906736,386,386,1.8419999978505075,209,19f full cov,1479494.057410903
3,length+template+entropy,OneClassSVM · stats,False,0.6353727616848774,0.9404145077720207,386,386,4.7048999986145645,1681,84SV,220684.9232324367
3,length+template+entropy,IsolationForest · stats,False,0.6563263443313915,0.8419689119170984,386,386,111.34239999228157,10874,100 trees,147345.1160209921
3,length+template+entropy,mean entropy,False,0.6097076431582056,0.7176165803108808,386,386,0.0,0,threshold,2986460.471940979
3,length+template+entropy,perplexity,False,0.5881902869875701,0.7487046632124352,386,386,0.0,0,threshold,4327354.136442309
3,length+template+entropy,n_tokens (control),False,0.5,0.9766839378238342,386,386,0.0,0,threshold,4506713.508050785
4,length+template,FIS · stats,False,0.8602722965090872,0.6998050682261209,513,513,1046.1631000071066,79,4R/39MF/6ant,660954.7107345493
4,length+template,Mahalanobis · stats,False,0.8265639190026179,0.6939571150097466,513,513,1.0957000049529597,209,19f full cov,1557849.9978387777
4,length+template,OneClassSVM · stats,False,0.7668152403968553,0.8888888888888888,513,513,2.1212999999988824,1641,82SV,202530.6461991576
4,length+template,IsolationForest · stats,False,0.8018611614589864,0.7563352826510721,513,513,102.17759999795817,11156,100 trees,156107.35835368853
4,length+template,mean entropy,False,0.8462622877314577,0.5672514619883041,513,513,0.0,0,threshold,3118541.1501478613
4,length+template,perplexity,False,0.8292656049914693,0.5906432748538012,513,513,0.0,0,threshold,4525805.137919744
4,length+template,n_tokens (control),False,0.5,0.9512670565302144,513,513,0.0,0,threshold,3739066.939663699
4,length+template+entropy,FIS · stats,False,0.7460493827160493,0.8472222222222222,360,360,1046.1631000071066,79,4R/39MF/6ant,571746.2085653339
4,length+template+entropy,Mahalanobis · stats,False,0.734537037037037,0.8388888888888889,360,360,1.0957000049529597,209,19f full cov,1367781.138144973
4,length+template+entropy,OneClassSVM · stats,False,0.6509645061728395,0.9277777777777778,360,360,2.1212999999988824,1641,82SV,225323.90307194873
4,length+template+entropy,IsolationForest · stats,False,0.6154783950617284,0.8861111111111111,360,360,102.17759999795817,11156,100 trees,136234.62613196037
4,length+template+entropy,mean entropy,False,0.5886419753086419,0.7416666666666667,360,360,0.0,0,threshold,2338421.5529563758
4,length+template+entropy,perplexity,False,0.5659027777777778,0.7694444444444445,360,360,0.0,0,threshold,3247631.933421148
4,length+template+entropy,n_tokens (control),False,0.5,0.9694444444444444,360,360,0.0,0,threshold,3559070.723885498
5,length+template,FIS · stats,False,0.7813802037743777,0.9329388560157791,507,507,1058.8265999977011,87,4R/43MF/6ant,650876.1782990807
5,length+template,Mahalanobis · stats,False,0.8027574509140281,0.7120315581854043,507,507,1.1033999908249825,209,19f full cov,1232976.6682633075
5,length+template,OneClassSVM · stats,False,0.7157934868449207,0.9368836291913215,507,507,2.145499995094724,1681,84SV,202020.20236049386
5,length+template,IsolationForest · stats,False,0.8150936202825143,0.6587771203155819,507,507,90.76549999008421,11066,100 trees,138888.88882084034
5,length+template,mean entropy,False,0.8443604137732494,0.5483234714003945,507,507,0.0,0,threshold,3083941.5991237694
5,length+template,perplexity,False,0.8257802986979137,0.5779092702169625,507,507,0.0,0,threshold,3230328.2419076352
5,length+template,n_tokens (control),False,0.5,0.9487179487179487,507,507,0.0,0,threshold,4551167.0897784615
5,length+template+entropy,FIS · stats,False,0.7313391617220049,0.9691011235955056,356,356,1058.8265999977011,87,4R/43MF/6ant,486172.75366007246
5,length+template+entropy,Mahalanobis · stats,False,0.7697576063628329,0.7724719101123596,356,356,1.1033999908249825,209,19f full cov,1180371.33476432
