seed,condition,detector,whitened,auroc,fpr95,n_neg,n_pos,train_ms,n_params,structure,samples_per_sec
6,length+template+entropy,OneClassSVM · stats,False,0.5728440355015705,0.9476534296028881,554,554,4.526799995801412,1641,82SV,272282.7028485171
6,length+template+entropy,IsolationForest · stats,False,0.5769787173037574,0.9115523465703971,554,554,103.70840001269244,10854,100 trees,187787.06194596153
6,length+template+entropy,mean entropy,False,0.5112929922193695,0.9169675090252708,554,554,0.0,0,threshold,4126629.3117019073
6,length+template+entropy,perplexity,False,0.49837740619583215,0.9296028880866426,554,554,0.0,0,threshold,5342333.458001378
6,length+template+entropy,n_tokens (control),False,,1.0,554,554,0.0,0,threshold,5989188.810497263
7,length+template,FIS · stats,True,0.6404882268081569,0.8951048951048951,572,572,2638.6490000004414,195,3R/97MF/19ant,573951.435005114
7,length+template,Mahalanobis · stats,False,0.594099955988068,0.8968531468531469,572,572,1.7437999922549352,209,19f full cov,1825143.587238964
7,length+template,OneClassSVM · stats,False,0.5315449410729132,0.9527972027972028,572,572,3.074299995205365,1681,84SV,190146.93164383672
7,length+template,IsolationForest · stats,False,0.5556292483740036,0.9405594405594405,572,572,105.76939999009483,11098,100 trees,124123.86351960704
7,length+template,mean entropy,False,0.548697369064502,0.9090909090909091,572,572,0.0,0,threshold,2813576.020318282
7,length+template,perplexity,False,0.5164647415521542,0.9055944055944056,572,572,0.0,0,threshold,3615676.432086661
7,length+template,n_tokens (control),False,,1.0,572,572,0.0,0,threshold,4222960.331393884
7,length+template+entropy,FIS · stats,True,0.6314627356909898,0.9198542805100182,549,549,2638.6490000004414,195,3R/97MF/19ant,376104.6778870868
7,length+template+entropy,Mahalanobis · stats,False,0.5850478266495467,0.9107468123861566,549,549,1.7437999922549352,209,19f full cov,1348728.657672924
7,length+template+entropy,OneClassSVM · stats,False,0.5501375244275899,0.9526411657559198,549,549,3.074299995205365,1681,84SV,148202.13806840597
7,length+template+entropy,IsolationForest · stats,False,0.5515243811400758,0.9453551912568307,549,549,105.76939999009483,11098,100 trees,129572.8109201858
7,length+template+entropy,mean entropy,False,0.5180573388940315,0.9162112932604736,549,549,0.0,0,threshold,3069611.3847857104
7,length+template+entropy,perplexity,False,0.49125583524938543,0.9198542805100182,549,549,0.0,0,threshold,4007299.403229548
7,length+template+entropy,n_tokens (control),False,,1.0,549,549,0.0,0,threshold,4778067.810665528
