seed,condition,detector,whitened,auroc,fpr95,n_neg,n_pos,train_ms,n_params,structure,samples_per_sec
3,length+template,n_tokens (control),False,0.5,0.9495145631067962,515,515,0.0,0,threshold,4468546.464994596
3,length+template+entropy,FIS · stats,True,0.7700340948750302,0.7849740932642487,386,386,3333.496199993533,259,4R/129MF/19ant,321760.5125711341
3,length+template+entropy,Mahalanobis · stats,False,0.7388050685924453,0.8134715025906736,386,386,1.2095000129193068,209,19f full cov,1302733.7130695302
3,length+template+entropy,OneClassSVM · stats,False,0.6353727616848774,0.9404145077720207,386,386,3.0072999943513423,1681,84SV,218307.26993483788
3,length+template+entropy,IsolationForest · stats,False,0.6563263443313915,0.8419689119170984,386,386,88.77960000245366,10874,100 trees,138000.07141522906
3,length+template+entropy,mean entropy,False,0.6097076431582056,0.7176165803108808,386,386,0.0,0,threshold,2810338.589761639
3,length+template+entropy,perplexity,False,0.5881902869875701,0.7487046632124352,386,386,0.0,0,threshold,3690248.4461338823
3,length+template+entropy,n_tokens (control),False,0.5,0.9766839378238342,386,386,0.0,0,threshold,4393853.181543302
4,length+template,FIS · stats,False,0.8639144428105134,0.6978557504873294,513,513,1181.6592999966815,79,4R/39MF/6ant,838577.848299656
4,length+template,Mahalanobis · stats,False,0.8265639190026179,0.6939571150097466,513,513,1.4863999967928976,209,19f full cov,1959136.9086290328
4,length+template,OneClassSVM · stats,False,0.7668152403968553,0.8888888888888888,513,513,3.2574000069871545,1641,82SV,279107.72632094217
4,length+template,IsolationForest · stats,False,0.8018611614589864,0.7563352826510721,513,513,104.13289999996778,11156,100 trees,181413.1129602842
4,length+template,mean entropy,False,0.8462622877314577,0.5672514619883041,513,513,0.0,0,threshold,3452220.639890393
4,length+template,perplexity,False,0.8292656049914693,0.5906432748538012,513,513,0.0,0,threshold,3854245.0776114566
4,length+template,n_tokens (control),False,0.5,0.9512670565302144,513,513,0.0,0,threshold,5747898.970999135
4,length+template+entropy,FIS · stats,False,0.7571103395061728,1.0,360,360,1181.6592999966815,79,4R/39MF/6ant,583421.1182535494
4,length+template+entropy,Mahalanobis · stats,False,0.734537037037037,0.8388888888888889,360,360,1.4863999967928976,209,19f full cov,1462522.8690879187
4,length+template+entropy,OneClassSVM · stats,False,0.6509645061728395,0.9277777777777778,360,360,3.2574000069871545,1641,82SV,273286.2679819316
4,length+template+entropy,IsolationForest · stats,False,0.6154783950617284,0.8861111111111111,360,360,104.13289999996778,11156,100 trees,147977.63893751806
4,length+template+entropy,mean entropy,False,0.5886419753086419,0.7416666666666667,360,360,0.0,0,threshold,3243243.208248917
4,length+template+entropy,perplexity,False,0.5659027777777778,0.7694444444444445,360,360,0.0,0,threshold,3726708.0479788394
4,length+template+entropy,n_tokens (control),False,0.5,0.9694444444444444,360,360,0.0,0,threshold,3375527.2851755694
5,length+template,FIS · stats,False,0.7889351835642231,1.0,507,507,1123.993800007156,87,4R/43MF/6ant,420363.15341597615
5,length+template,Mahalanobis · stats,False,0.8027574509140281,0.7120315581854043,507,507,1.2989000097149983,209,19f full cov,1131443.8750685765
5,length+template,OneClassSVM · stats,False,0.7157934868449207,0.9368836291913215,507,507,3.5841999924741685,1681,84SV,152697.0455190005
5,length+template,IsolationForest · stats,False,0.8150936202825143,0.6587771203155819,507,507,120.14189999899827,11066,100 trees,110978.5594657369
5,length+template,mean entropy,False,0.8443604137732494,0.5483234714003945,507,507,0.0,0,threshold,1868091.3766525725
5,length+template,perplexity,False,0.8257802986979137,0.5779092702169625,507,507,0.0,0,threshold,2552870.105555754
5,length+template,n_tokens (control),False,0.5,0.9487179487179487,507,507,0.0,0,threshold,3295417.61326098
5,length+template+entropy,FIS · stats,False,0.7350871102133569,1.0,356,356,1123.993800007156,87,4R/43MF/6ant,485675.30645139306
5,length+template+entropy,Mahalanobis · stats,False,0.7697576063628329,0.7724719101123596,356,356,1.2989000097149983,209,19f full cov,1327367.647658521
