seed,condition,detector,whitened,auroc,fpr95,n_neg,n_pos,train_ms,n_params,structure,samples_per_sec
2,length+template,OneClassSVM · stats,False,0.8329560887279311,0.8723404255319149,141,141,1.808300003176555,901,45SV,327526.1294686421
2,length+template,IsolationForest · stats,False,0.8969870730848549,0.6170212765957447,141,141,100.84810000262223,11884,100 trees,82799.92948508823
2,length+template,mean entropy,False,0.9638348171621145,0.24113475177304963,141,141,0.0,0,threshold,1615120.2261990975
2,length+template,perplexity,False,0.9341079422564257,0.3049645390070922,141,141,0.0,0,threshold,1896435.8121125565
2,length+template,n_tokens (control),False,0.5,0.9432624113475178,141,141,0.0,0,threshold,2223974.6741084945
2,length+template+entropy,FIS · stats,True,0.7894444444444445,0.65,60,60,1717.7833000023384,135,2R/67MF/19ant,130975.76862041984
2,length+template+entropy,Mahalanobis · stats,False,0.7419444444444444,0.7333333333333333,60,60,1.6773000097600743,209,19f full cov,312499.9889466081
2,length+template+entropy,OneClassSVM · stats,False,0.4733333333333334,0.9666666666666667,60,60,1.808300003176555,901,45SV,240288.35079009557
2,length+template+entropy,IsolationForest · stats,False,0.5888888888888889,0.8833333333333333,60,60,100.84810000262223,11884,100 trees,39500.97094752454
2,length+template+entropy,mean entropy,False,0.8761111111111111,0.23333333333333334,60,60,0.0,0,threshold,867679.0165387841
2,length+template+entropy,perplexity,False,0.805,0.38333333333333336,60,60,0.0,0,threshold,977198.6673290079
2,length+template+entropy,n_tokens (control),False,0.5,0.95,60,60,0.0,0,threshold,966962.1344528967
3,length+template,FIS · stats,True,0.933824,0.384,125,125,1698.4448000002885,107,2R/53MF/19ant,203732.37691440815
3,length+template,Mahalanobis · stats,False,0.9242879999999999,0.48,125,125,0.9261000086553395,209,19f full cov,461084.4742174521
3,length+template,OneClassSVM · stats,False,0.8740479999999999,0.928,125,125,1.003500001388602,961,48SV,258264.4607927661
3,length+template,IsolationForest · stats,False,0.8824960000000001,0.744,125,125,98.91359999892302,11216,100 trees,65301.43134187348
3,length+template,mean entropy,False,0.9512320000000001,0.264,125,125,0.0,0,threshold,1202501.1362952325
3,length+template,perplexity,False,0.919744,0.36,125,125,0.0,0,threshold,1432664.8389348898
3,length+template,n_tokens (control),False,0.5000000000000001,0.976,125,125,0.0,0,threshold,1586294.3479292607
3,length+template+entropy,FIS · stats,True,0.7512209135305946,0.9152542372881356,59,59,1698.4448000002885,107,2R/53MF/19ant,115539.01822330648
3,length+template+entropy,Mahalanobis · stats,False,0.6871588623958633,0.8983050847457628,59,59,0.9261000086553395,209,19f full cov,292079.2037267022
3,length+template+entropy,OneClassSVM · stats,False,0.5288710140764148,0.9830508474576272,59,59,1.003500001388602,961,48SV,178679.58590961248
3,length+template+entropy,IsolationForest · stats,False,0.5728239011778223,0.9491525423728814,59,59,98.91359999892302,11216,100 trees,34199.924583972985
3,length+template+entropy,mean entropy,False,0.792301062912956,0.3389830508474576,59,59,0.0,0,threshold,771241.8257087639
3,length+template+entropy,perplexity,False,0.7566791151967825,0.4576271186440678,59,59,0.0,0,threshold,887885.5756199701
3,length+template+entropy,n_tokens (control),False,0.5,0.9661016949152542,59,59,0.0,0,threshold,997464.0863953244
4,length+template,FIS · stats,True,0.9518080124869928,0.1935483870967742,124,124,2376.166699992609,169,3R/84MF/19ant,186004.6507904649
4,length+template,Mahalanobis · stats,False,0.946605098855359,0.24193548387096775,124,124,1.0387999936938286,209,19f full cov,552461.5746458631
4,length+template,OneClassSVM · stats,False,0.8856009365244536,0.7661290322580645,124,124,1.3081000070087612,961,48SV,309342.64406369627
4,length+template,IsolationForest · stats,False,0.913891779396462,0.47580645161290325,124,124,99.17640000639949,11776,100 trees,77490.31348031785
